Class,cxf-2.2,cxf-2.3.0,cxf-2.4.0,cxf-2.5.0,cxf-2.6.0,cxf-2.7.0,cxf-3.0.0,cxf-3.1.0,cxf-3.2.0,cxf-3.3.0,cxf-3.4.0,cxf-3.5.0,cxf-3.5.3,average
rt/transports/http/src/main/java/org/apache/cxf/transport/https/HttpsURLConnectionFactory.java,119,189,71,1,28,0,21,12,142,33,3,2,0,47.76923077
rt/databinding/xmlbeans/src/test/java/org/apache/cxf/xmlbeans/WeatherService2.java,0,0,0,0,0,0,0,0,59,0,0,0,0,4.538461538
systests/ws-rm/src/test/java/org/apache/cxf/systest/ws/rm/policy/Greeting.java,0,0,0,0,0,0,33,0,2,0,0,0,0,2.692307692
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/GenericRestServiceImpl.java,0,0,38,0,0,0,0,0,0,0,13,0,0,3.923076923
tools/wsdlto/test/src/test/java/org/apache/cxf/tools/wsdlto/core/PluginLoaderTest.java,4,0,2,7,0,0,2,0,22,9,0,0,0,3.538461538
core/src/main/java/org/apache/cxf/staxutils/StaxUtils.java,0,0,0,0,0,0,1939,362,460,36,257,60,0,239.5384615
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/impl/MetadataMapTest.java,67,36,0,0,0,161,111,0,120,81,0,0,0,44.30769231
integration/jbi/src/test/java/org/apache/cxf/jbi/se/CXFServiceUnitTest.java,5,0,0,137,0,0,0,0,0,0,0,0,0,10.92307692
rt/ws/security/src/main/java/org/apache/cxf/ws/security/wss4j/WSS4JStaxInInterceptor.java,0,0,0,0,0,0,441,118,235,12,5,0,0,62.38461538
common/common/src/main/java/org/apache/cxf/common/util/JarResource.java,0,0,0,0,85,0,0,0,0,0,0,0,0,6.538461538
tools/javato/ws/src/test/java/org/apache/cxf/tools/fortest/exception/OrderEchoImpl.java,0,0,0,0,0,0,32,0,6,0,0,0,0,2.923076923
maven-plugins/codegen-plugin/src/main/java/org/apache/cxf/maven_plugin/WsdlUtilities.java,0,0,0,0,89,0,0,0,8,16,6,0,0,9.153846154
rt/bindings/soap/src/test/java/org/apache/cxf/binding/soap/jms/interceptor/SoapFaultFactoryTest.java,0,94,0,0,4,0,0,0,28,11,0,0,0,10.53846154
rt/databinding/jaxb/src/test/java/org/apache/cxf/jaxb/JAXBUtilsTest.java,0,0,0,0,152,0,36,0,94,9,0,5,0,22.76923077
systests/src/test/java/org/apache/cxf/systest/jaxrs/AtomBookStore3.java,37,37,0,0,0,0,0,0,0,0,0,0,0,5.692307692
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/LocatorClientServerTest.java,0,149,0,0,2,0,5,0,42,4,2,0,0,15.69230769
systests/transports/src/test/java/org/apache/cxf/systest/http/WSDLQueryTest.java,0,86,0,0,2,0,0,5,0,4,0,0,0,7.461538462
rt/transports/http-netty/netty-server/src/main/java/org/apache/cxf/transport/http/netty/server/NettyHttpDestinationFactory.java,0,0,0,0,0,0,41,5,2,0,0,0,0,3.692307692
distribution/src/main/release/samples/jax_rs/sse_osgi/src/main/java/demo/jaxrs/server/StatsRestServiceImpl.java,0,0,0,0,0,0,0,0,0,116,0,0,0,8.923076923
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/ComplexException.java,0,84,0,0,1,0,0,0,12,0,0,0,0,7.461538462
rt/ws/policy/src/main/java/org/apache/cxf/ws/policy/selector/MinimalAlternativeSelector.java,0,0,13,23,0,0,8,21,16,0,0,0,0,6.230769231
api/src/main/java/org/apache/cxf/common/jaxb/JAXBContextProxy.java,0,0,0,0,29,0,29,0,0,0,0,0,0,4.461538462
services/wsn/wsn-core/src/main/java/org/apache/cxf/wsn/services/OSGiJaxwsEndpointManager.java,0,0,0,0,107,4,21,6,20,0,0,0,0,12.15384615
rt/security/src/main/java/org/apache/cxf/rt/security/xacml/RequestComponentBuilder.java,0,0,0,0,0,0,182,182,0,0,0,0,0,28
distribution/src/main/release/samples/jax_rs/content_negotiation/src/main/java/demo/jaxrs/client/Client.java,0,0,0,83,5,0,0,0,41,2,0,0,0,10.07692308
rt/transports/jms/src/main/java/org/apache/cxf/transport/jms/util/JMSMessageConverter.java,0,0,0,0,0,0,79,0,0,0,0,0,0,6.076923077
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/wssec10/client/KeystorePasswordCallback.java,0,56,56,0,0,0,0,0,0,0,0,0,0,8.615384615
rt/wsdl/src/main/java/org/apache/cxf/wsdl/service/factory/WSDLBasedServiceConfiguration.java,0,0,0,0,0,0,42,0,2,0,0,0,0,3.384615385
rt/ws/mex/src/main/java/org/apache/cxf/ws/mex/MEXServerListener.java,0,0,0,47,0,0,0,0,2,2,0,0,0,3.923076923
rt/management-web/src/main/java/org/apache/cxf/management/web/browser/client/service/browser/Entry.java,0,0,218,6,0,0,0,0,220,0,0,0,0,34.15384615
rt/management-web/src/main/java/org/apache/cxf/management/web/browser/client/ui/browser/SubscriptionTable.java,0,0,28,0,0,0,0,0,28,0,0,0,0,4.307692308
tools/wsdlto/misc/src/test/java/org/apache/cxf/tools/misc/processor/WSDLToSoapProcessorTest.java,5,4,0,0,80,0,3,0,0,7,0,0,0,7.615384615
api/src/main/java/org/apache/cxf/service/model/FaultInfo.java,0,21,0,0,0,0,59,0,0,0,0,0,0,6.153846154
tools/javato/ws/src/test/java/org/apache/cxf/tools/fortest/AddNumbersImpl.java,0,8,0,0,0,0,0,0,8,0,0,0,0,1.230769231
rt/security/src/main/java/org/apache/cxf/rt/security/xacml/pdp/api/PolicyDecisionPoint.java,0,0,0,0,0,0,35,35,0,0,0,0,0,5.384615385
testutils/src/main/java/org/apache/hello_world_soap_http/NotAnnotatedGreeterImplRPCLit.java,0,0,0,0,0,0,0,0,2,0,0,0,0,0.153846154
rt/core/src/main/java/org/apache/cxf/bus/resource/ResourceManagerImpl.java,0,45,0,0,0,0,83,0,0,0,0,0,0,9.846153846
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/jaxws/BookStoreJaxrs.java,0,0,30,0,0,0,0,0,2,0,0,0,0,2.461538462
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/secure_conv/STSServer.java,0,0,0,50,0,0,0,0,2,2,0,50,0,8
rt/security/src/main/java/org/apache/cxf/rt/security/xacml/XACMLAuthorizingInterceptor.java,0,0,0,0,0,0,87,87,0,0,0,0,0,13.38461538
distribution/src/main/release/samples/js_browser_client_java_first/src/demo/hw/server/data/Category.java,0,0,0,26,0,0,0,0,0,0,0,0,0,2
rt/rs/client/src/main/java/org/apache/cxf/jaxrs/client/cache/BytesEntity.java,0,0,0,0,0,0,0,47,6,0,0,0,0,4.076923077
rt/rs/security/oauth-parent/oauth/src/main/java/org/apache/cxf/rs/security/oauth/services/OAuthDefaultServices.java,0,0,0,113,0,0,0,0,20,0,0,113,0,18.92307692
rt/security-saml/src/main/java/org/apache/cxf/rt/security/saml/xacml/XACMLRequestBuilder.java,0,0,0,0,0,0,0,62,62,0,0,0,0,9.538461538
core/src/main/java/org/apache/cxf/service/model/AbstractDescriptionElement.java,0,0,0,0,0,0,26,0,2,0,0,0,0,2.153846154
common/xerces-xsd-validation/src/main/java/org/apache/cxf/xsdvalidation/XercesXsdValidationImpl.java,0,80,0,0,0,0,80,0,0,0,0,0,0,12.30769231
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/security/Server.java,0,0,50,0,0,0,0,0,8,0,0,0,0,4.461538462
core/src/main/java/org/apache/cxf/bus/managers/WorkQueueImplMBeanWrapper.java,0,0,0,0,0,0,129,0,30,0,46,0,0,15.76923077
rt/core/src/main/java/org/apache/cxf/service/ServiceImpl.java,5,2,0,0,127,0,0,0,0,0,0,0,0,10.30769231
rt/rs/description/src/test/java/org/apache/cxf/jaxrs/model/wadl/BookEnum.java,0,0,0,0,0,0,25,0,0,0,0,0,0,1.923076923
systests/rs-sse/rs-sse-undertow/src/test/java/org/apache/cxf/systest/jaxrs/sse/undertow/AbstractUndertowServer.java,0,0,0,0,0,0,0,0,96,7,5,0,0,8.307692308
rt/core/src/main/java/org/apache/cxf/interceptor/WrappedInInterceptor.java,2,0,0,0,160,0,0,0,0,0,0,0,0,12.46153846
distribution/src/main/release/samples/jaxws_graalvm_dynamic/server/src/main/java/demo/jaxws/server/AddNumbersImpl.java,0,0,0,0,0,0,0,0,0,0,0,56,0,4.307692308
services/sts/sts-core/src/main/java/org/apache/cxf/sts/token/realm/SAMLRealm.java,0,0,0,63,177,0,6,79,159,0,28,0,0,39.38461538
tools/wsdlto/core/src/test/java/org/apache/cxf/tools/wsdlto/core/DummyGenerator.java,0,0,0,0,0,0,0,0,2,0,0,0,0,0.153846154
distribution/src/main/release/samples/oauth/client/src/main/java/demo/oauth/client/controllers/CallbackURLController.java,0,0,0,61,0,0,0,0,0,0,0,61,0,9.384615385
rt/ws/policy/src/main/java/org/apache/cxf/ws/policy/ServerPolicyInInterceptor.java,89,0,0,0,0,0,0,0,0,0,0,0,0,6.846153846
rt/ws/security/src/test/java/org/apache/cxf/ws/security/wss4j/saml/PolicyBasedSamlTest.java,0,0,98,0,0,4,2,38,22,3,13,0,0,13.84615385
api/src/test/java/org/apache/cxf/helpers/FileUtilsTest.java,0,0,0,0,42,0,42,0,0,0,0,0,0,6.461538462
testutils/src/main/java/org/apache/hello_world_soap_http/DocLitBareImpl.java,0,0,0,0,0,0,0,0,16,1,0,0,0,1.307692308
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/client/ResponseReaderTest.java,0,0,92,0,6,98,0,0,0,0,0,0,0,15.07692308
services/sts/sts-core/src/test/java/org/apache/cxf/sts/operation/CustomUsernameTokenRealmCodec.java,0,0,0,41,0,0,2,0,4,0,0,0,0,3.615384615
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/schemavalidation/PersonServiceWithRequestResponseAnnsImpl.java,0,0,0,0,0,0,0,50,4,0,0,0,0,4.153846154
services/sts/sts-core/src/test/java/org/apache/cxf/sts/operation/IssueJWTRealmUnitTest.java,0,0,0,0,0,0,0,0,460,9,9,18,0,38.15384615
rt/frontend/simple/src/test/java/org/apache/cxf/frontend/soap/SoapBindingSelectionTest.java,0,16,0,0,0,0,0,10,34,7,0,0,0,5.153846154
distribution/src/main/release/samples/jaxws_async/src/demo/hw/server/Server.java,0,0,0,44,0,0,0,0,0,0,0,0,0,3.384615385
rt/rs/extensions/providers/src/test/java/org/apache/cxf/jaxrs/provider/aegis/NoNamespaceAegisElementProvider.java,0,0,0,0,87,0,4,0,0,2,0,0,0,7.153846154
distribution/src/main/release/samples/jax_rs/spark/src/main/java/demo/jaxrs/server/simple/Server.java,0,0,0,0,0,0,0,0,50,6,0,50,0,8.153846154
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/namespaces/NamespaceConfusionTest.java,0,4,0,0,0,0,0,0,32,5,0,0,0,3.153846154
rt/features/logging/src/test/java/org/apache/cxf/ext/logging/TruncatedTest.java,0,0,0,0,0,0,0,0,0,149,0,0,0,11.46153846
rt/rs/security/jose/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/JwsWriterInterceptor.java,0,0,0,0,0,0,0,107,107,0,0,0,0,16.46153846
services/sts/systests/advanced/src/test/java/org/apache/cxf/systest/sts/secure_conv/SecureConversationTest.java,0,0,0,108,7,7,0,21,43,4,2,58,0,19.23076923
distribution/src/main/release/samples/ws_discovery/src/main/java/org/apache/cxf/samples/discovery/GreeterImpl.java,0,0,0,0,0,59,0,0,2,0,0,0,0,4.692307692
core/src/main/java/org/apache/cxf/management/ManagedComponent.java,0,0,0,0,0,0,32,0,6,0,0,0,0,2.923076923
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/tl/ThreadLocalProtocolHeaders.java,0,45,0,0,0,0,0,0,4,0,0,0,0,3.769230769
rt/rs/description/src/main/java/org/apache/cxf/jaxrs/model/wadl/ResourceIdGenerator.java,0,0,0,0,0,0,0,27,0,0,0,0,0,2.076923077
rt/databinding/xmlbeans/src/test/java/org/apache/cxf/xmlbeans/WeatherService2Test.java,2,0,0,0,0,0,7,0,66,0,0,0,0,5.769230769
systests/rs-security/src/test/java/org/apache/cxf/systest/jaxrs/security/oauth2/grants/CustomGrantHandler.java,0,0,0,0,0,0,0,0,51,0,0,0,0,3.923076923
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/provider/CXFJaxbElementProvider.java,0,0,0,0,0,0,0,0,0,0,0,70,0,5.384615385
distribution/src/main/release/samples/jax_rs/websocket_web/src/main/java/demo/jaxrs/server/Customer.java,0,0,0,0,0,0,0,0,43,0,0,0,0,3.307692308
systests/transports/src/test/java/org/apache/cxf/systest/jms/GreeterImplTwoWayJMSRuntimeCorrelationIDStaticPrefixEng.java,0,32,32,0,0,0,0,0,0,0,0,0,0,4.923076923
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/policy/SslUsernamePasswordAttachmentService.java,0,0,0,0,0,0,30,2,2,0,0,0,0,2.615384615
rt/features/logging/src/main/java/org/apache/cxf/ext/logging/LoggingFactoryBeanListener.java,0,0,0,0,0,0,0,0,74,0,0,0,0,5.692307692
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/type/array/DuplicateArrayTest.java,0,0,0,0,0,0,0,0,0,1,0,0,0,0.076923077
integration/spring-boot/autoconfigure/src/test/java/org/apache/cxf/spring/boot/autoconfigure/micrometer/provider/SpringBasedTimedAnnotationProviderTest.java,0,0,0,0,0,0,0,0,0,0,0,189,0,14.53846154
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/types/CorbaArrayListener.java,1,0,0,0,0,0,0,0,2,0,0,0,0,0.230769231
rt/management/src/main/java/org/apache/cxf/management/persistence/ExchangeDataDAO.java,0,26,0,0,0,0,0,0,0,0,0,0,0,2
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/servlet/CXFNonSpringJaxrsServlet.java,0,363,89,140,57,136,162,144,238,61,25,5,0,109.2307692
tools/validator/src/main/java/org/apache/cxf/tools/validator/internal/model/XOperation.java,2,0,0,0,0,0,2,0,0,0,0,0,0,0.307692308
systests/src/test/java/org/apache/cxf/systest/jaxws/LocatorClientServerTest.java,0,118,0,0,0,0,0,0,0,0,0,0,0,9.076923077
rt/rs/extensions/providers/src/main/java/org/apache/cxf/jaxrs/provider/json/JsonMapObjectProvider.java,0,0,0,0,0,0,0,87,21,2,0,0,0,8.461538462
systests/transports/src/test/java/org/apache/cxf/systest/soap_udp/Server.java,0,0,0,0,0,71,0,2,14,0,0,0,0,6.692307692
systests/ws-specs/src/test/java/org/apache/cxf/systest/ws/policy/AddressingOptionalPolicyTest.java,0,207,0,0,12,0,20,0,62,5,0,0,0,23.53846154
rt/management/src/test/java/org/apache/cxf/management/jmx/export/ModelMBeanAssemblerTest.java,0,0,0,0,0,0,0,0,64,15,0,0,0,6.076923077
tools/wsdlto/misc/src/test/java/org/apache/cxf/tools/misc/processor/WSDLToServiceProcessorTest.java,3,12,0,26,10,0,120,0,6,12,0,0,0,14.53846154
tools/corba/src/main/java/org/apache/cxf/tools/corba/common/idltypes/CorbaUtils.java,0,0,0,0,11,0,0,0,20,6,12,0,0,3.769230769
rt/transports/local/src/test/java/org/apache/cxf/transport/local/LocalDestinationTest.java,0,0,0,0,0,0,74,0,10,9,0,0,0,7.153846154
distribution/src/main/release/samples/corba/hello_world/src/main/java/corba/server/Server.java,0,0,0,0,98,0,0,0,0,2,0,0,0,7.692307692
core/src/main/java/org/apache/cxf/staxutils/XMLStreamReaderWrapper.java,0,0,0,0,0,0,0,30,4,0,0,0,0,2.615384615
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/provider/AbstractAegisProvider.java,96,53,0,0,119,0,0,0,0,0,0,0,0,20.61538462
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/WSSPolicyException.java,38,0,0,0,2,0,40,0,0,0,0,0,0,6.153846154
rt/rs/security/jose/src/test/java/org/apache/cxf/rs/security/jose/jwk/JsonWebKeyTest.java,0,0,0,0,0,0,0,233,233,0,0,0,0,35.84615385
rt/transports/http-undertow/src/main/java/org/apache/cxf/transport/http_undertow/spring/NamespaceHandler.java,0,0,0,0,0,0,0,0,30,0,0,0,0,2.307692308
systests/src/test/java/org/apache/cxf/systest/jaxrs/security/BookServerSecuritySpringClass.java,44,44,0,0,0,0,0,0,0,0,0,0,0,6.769230769
api/src/main/java/org/apache/cxf/feature/AbstractFeature.java,0,6,0,0,2,4,78,0,0,0,0,0,0,6.923076923
distribution/src/main/release/samples/aegis/src/main/java/demo/hw/server/HelloWorld.java,0,0,0,28,0,0,0,0,2,0,0,0,0,2.307692308
rt/ws/rm/src/main/java/org/apache/cxf/ws/rm/Source.java,0,0,0,22,21,16,11,0,62,2,0,0,0,10.30769231
distribution/src/main/release/samples/jax_rs/sse_spring/src/main/java/demo/jaxrs/sse/StatsConfig.java,0,0,0,0,0,0,0,0,56,2,0,0,0,4.461538462
rt/ws/security/src/main/java/org/apache/cxf/ws/security/policy/builders/InitiatorTokenBuilder.java,93,0,26,5,15,0,81,0,0,0,0,0,0,16.92307692
distribution/src/main/release/samples/integration/JBI/internal_provider_internal_consumer/service-unit/src/test/consumer/HelloWorldConsumer.java,0,0,0,105,0,0,0,0,0,0,0,0,0,8.076923077
rt/transports/http-hc/src/test/java/org/apache/cxf/transport/http/asyncclient/AsyncHTTPConduitTest.java,0,0,0,0,0,282,39,0,87,38,91,28,0,43.46153846
tools/corba/src/main/java/org/apache/cxf/tools/corba/processors/idl/UnionDeferredAction.java,0,0,0,0,0,0,0,0,24,0,0,0,0,1.846153846
systests/transports/src/test/java/org/apache/cxf/systest/http_jetty/continuations/ControlWorker.java,0,59,0,0,0,0,0,0,8,0,0,0,0,5.153846154
systests/jaxrs/src/test/java/org/apache/cxf/systest/jaxrs/websocket/JAXRSClientConduitWebSocketTest.java,0,0,0,0,0,0,83,58,20,3,0,0,0,12.61538462
core/src/main/java/org/apache/cxf/interceptor/security/DelegatingAuthenticationInterceptor.java,0,0,0,0,0,0,67,0,20,0,3,0,0,6.923076923
rt/databinding/aegis/src/test/java/org/apache/cxf/aegis/AbstractAegisTest.java,182,16,0,2,23,0,39,0,34,4,0,0,0,23.07692308
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/swa/SWAActionTest.java,0,0,0,0,0,0,160,0,85,3,19,0,0,20.53846154
rt/bindings/corba/src/main/java/org/apache/cxf/binding/corba/CorbaBindingException.java,0,0,0,0,0,0,0,0,4,0,0,0,0,0.307692308
core/src/main/java/org/apache/cxf/resource/SecurityActions.java,0,0,0,0,0,0,44,0,13,0,0,0,0,4.384615385
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/security/ClaimsAuthorizingFilter.java,0,0,0,0,0,0,0,0,0,57,0,0,13,5.384615385
rt/rs/security/jose/src/main/java/org/apache/cxf/rs/security/jose/jaxrs/JwtTokenSecurityContext.java,0,0,0,0,0,0,0,34,34,0,0,0,0,5.230769231
distribution/src/main/release/samples/jax_rs/graalvm_basic/src/main/java/demo/jaxrs/server/Customer.java,0,0,0,0,0,0,0,0,0,0,0,43,0,3.307692308
rt/ws/eventing/src/test/java/org/apache/cxf/ws/eventing/integration/notificationapi/assertions/ReferenceParametersAssertingHandler.java,0,0,0,0,0,0,91,0,0,0,0,0,0,7
systests/container-integration/grizzly/src/test/java/org/apache/cxf/systest/grizzly/DHRequest.java,0,46,0,0,0,0,0,0,0,0,0,0,0,3.538461538
services/sts/sts-core/src/test/java/org/apache/cxf/sts/token/provider/SAMLProviderKeyTypeTest.java,0,0,0,522,116,23,104,50,343,61,6,10,0,95
rt/frontend/jaxws/src/main/java/org/apache/cxf/jaxws/handler/jakartaee/IconType.java,0,0,0,0,0,0,0,0,0,0,0,145,0,11.15384615
systests/wsdl_maven/java2ws/src/main/java/org/apache/cxf/systests/java2ws/HelloWorld.java,0,34,0,0,0,0,0,0,0,0,0,0,0,2.615384615
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/ServerXMLBinding.java,0,68,0,0,0,0,24,0,8,2,0,0,0,7.846153846
api/src/main/java/org/apache/cxf/security/blueprint/SecurityBPHandler.java,0,0,0,0,62,62,0,0,0,0,0,0,0,9.538461538
rt/transports/http/src/main/java/org/apache/cxf/transport/servlet/ServletConfigAware.java,0,0,0,0,0,0,0,0,31,0,0,0,0,2.384615385
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/common/JoseConsumer.java,0,0,0,0,0,0,0,0,62,0,0,0,0,4.769230769
rt/rs/microprofile-client/src/main/java/org/apache/cxf/microprofile/client/spi/CxfRestClientBuilderResolver.java,0,0,0,0,0,0,0,0,0,32,0,0,0,2.461538462
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/impl/DateHeaderProvider.java,0,0,0,0,0,0,0,43,4,0,0,0,0,3.615384615
tools/wsdlto/core/src/test/java/org/apache/cxf/tools/wsdlto/core/WSDLDefinitionBuilderTest.java,0,0,0,0,0,0,131,0,34,8,0,0,0,13.30769231
systests/transports/src/test/java/org/apache/cxf/systest/jms/continuations/IncomingMessageCounterInterceptor.java,0,44,44,0,0,0,0,0,0,0,0,0,0,6.769230769
maven-plugins/java2wadl-plugin/src/main/java/org/apache/cxf/maven_plugin/javatowadl/DumpJavaDoc.java,0,0,0,0,0,0,107,0,29,8,2,0,0,11.23076923
integration/cdi/src/main/java/org/apache/cxf/cdi/DefaultApplicationBean.java,0,0,0,0,0,0,0,0,68,13,0,0,0,6.230769231
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/spring/JAXRSClientFactoryBeanTest.java,0,66,0,5,0,0,67,0,0,0,0,0,0,10.61538462
api/src/main/java/org/apache/cxf/common/util/PrimitiveUtils.java,0,0,0,0,85,0,85,0,0,0,0,0,0,13.07692308
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/policy/operation/PolicyOperationTest.java,0,0,0,0,0,0,0,0,0,0,111,0,0,8.538461538
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/BaseResponse.java,0,0,0,0,0,0,0,0,0,0,32,0,0,2.461538462
distribution/src/main/release/samples/ws_policy/src/demo/ws_policy/server/Server.java,16,0,0,51,0,0,0,0,0,0,0,0,0,5.153846154
rt/transports/http/src/main/java/org/apache/cxf/transport/http/DigestAuthSupplier.java,250,45,271,0,0,0,0,0,0,0,0,0,0,43.53846154
systests/uncategorized/src/test/java/org/apache/cxf/systest/soap12/Server.java,0,48,0,0,0,0,14,0,6,0,0,0,0,5.230769231
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/common/TestParam.java,0,0,0,0,0,0,45,0,8,0,0,0,0,4.076923077
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/tokens/hawk/NonceStore.java,0,0,0,0,0,0,26,2,0,0,0,0,0,2.153846154
rt/rs/security/jose-parent/jose/src/main/java/org/apache/cxf/rs/security/jose/jwe/AbstractContentEncryptionAlgorithm.java,0,0,0,0,0,0,0,0,81,16,0,2,0,7.615384615
systests/src/test/java/org/apache/cxf/systest/nested_callback/CallbackClientServerTest.java,0,97,0,0,0,0,0,0,0,0,0,0,0,7.461538462
rt/frontend/jaxws/src/main/generated/org/apache/cxf/jaxws/javaee/FullyQualifiedClassType.java,0,0,0,0,0,0,50,0,0,0,0,0,0,3.846153846
systests/src/test/java/org/apache/cxf/systest/swa/ClientServerSwaTest.java,49,288,0,0,0,0,0,0,0,0,0,0,0,25.92307692
rt/databinding/jaxb/src/test/java/org/apache/cxf/jaxb/WrappedInInterceptorTest.java,0,0,0,0,81,0,0,0,0,0,0,0,0,6.230769231
rt/databinding/aegis/src/main/java/org/apache/cxf/aegis/type/xml/SourceType.java,39,4,0,0,2,0,1,0,2,0,0,2,0,3.846153846
rt/rs/security/oauth-parent/oauth2/src/main/java/org/apache/cxf/rs/security/oauth2/client/AccessTokenGrantWriter.java,0,0,0,0,0,0,0,0,58,0,0,0,0,4.461538462
rt/core/src/main/java/org/apache/cxf/wsdl11/AbstractWrapperWSDLLocator.java,90,15,0,0,0,0,103,0,0,0,0,0,0,16
rt/frontend/jaxrs/src/test/java/org/apache/cxf/jaxrs/resources/TestResourceTemplate1.java,31,0,0,0,0,0,0,0,0,0,0,0,0,2.384615385
rt/rs/security/xml/src/main/java/org/apache/cxf/rs/security/common/TrustValidator.java,0,0,0,42,0,0,16,9,8,0,0,0,0,5.769230769
maven-plugins/corba/src/main/java/org/apache/cxf/maven_plugin/corba/maven/plugins/IDLToWSDLOption.java,44,0,0,0,0,0,0,0,0,0,0,0,0,3.384615385
rt/rs/extensions/rx/src/main/java/org/apache/cxf/jaxrs/rx2/client/ObservableRxInvoker.java,0,0,0,0,0,0,0,0,107,107,0,0,0,16.46153846
distribution/src/main/release/samples/jax_rs/description_openapi_microprofile_spring/src/main/java/demo/jaxrs/openapi/server/Sample.java,0,0,0,0,0,0,0,0,0,0,162,0,0,12.46153846
systests/cdi/base/src/main/java/org/apache/cxf/systests/cdi/base/tomcat/AbstractTomcatServer.java,0,0,0,0,0,0,0,0,88,2,31,0,0,9.307692308
systests/ws-security/src/test/java/org/apache/cxf/systest/ws/x509/Server.java,0,0,0,0,0,0,41,0,0,0,0,0,0,3.153846154
rt/frontend/jaxrs/src/main/java/org/apache/cxf/jaxrs/model/OperationResourceInfoComparatorBase.java,0,0,0,0,0,0,0,0,0,0,116,0,0,8.923076923
tools/corba/src/main/java/org/apache/cxf/tools/corba/processors/wsdl/WSDLToIDLAction.java,0,0,0,0,111,2,136,0,290,75,24,36,0,51.84615385
systests/jaxws/src/test/java/org/apache/cxf/systest/jaxws/CXF7990Test.java,0,0,0,0,0,0,0,0,0,0,84,24,0,8.307692308
rt/management-web/src/main/java/org/apache/cxf/management/web/browser/client/ui/common/NavigationHeaderPresenter.java,0,0,50,2,0,0,0,0,50,0,0,0,0,7.846153846
