Class,Xerces-J_1_1_0,Xerces-J_1_2_0,Xerces-J_1_3_0,Xerces-J_1_4_0,Xerces-J_2_0_0,Xerces-J_2_1_0,Xerces-J_2_2_0,Xerces-J_2_3_0,Xerces-J_2_4_0,Xerces-J_2_5_0,Xerces-J_2_6_0,Xerces-J_2_7_0,Xerces-J_2_8_0,Xerces-J_2_9_0,Xerces-J_2_10_0,Xerces-J_2_11_0,Xerces-J_2_12_0,average
src/org/apache/xerces/jaxp/SchemaValidatorConfiguration.java,0,0,0,0,0,0,0,0,0,0,0,151,0,11,0,0,0,9.529411765
src/org/apache/xerces/xinclude/XIncludeResourceError.java,0,0,0,0,0,0,0,0,0,94,94,0,0,0,0,0,0,11.05882353
src/org/apache/xerces/dom3/as/CharacterDataEditAS.java,0,0,0,0,79,0,0,0,1,0,0,0,0,0,0,0,0,4.705882353
tests/dom/dom3/Test.java,0,0,0,0,0,523,0,248,159,26,61,143,0,11,0,0,0,68.88235294
src/org/apache/xerces/validators/datatype/BooleanValidator.java,152,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.58823529
src/org/apache/xerces/impl/xs/AttributePSVImpl.java,0,0,0,0,278,148,27,4,0,18,45,69,0,11,32,42,52,42.70588235
tests/schema/config/AllTests.java,0,0,0,0,0,0,0,0,0,0,0,0,51,12,0,0,0,3.705882353
src/org/apache/xerces/stax/events/StartElementImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,8.176470588
src/org/apache/html/dom/HTMLLinkElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/dom3/org/w3c/dom/NamedNodeMap.java,0,0,0,0,0,186,0,0,63,10,2,183,0,0,0,0,0,26.11764706
src/org/w3c/dom/html/HTMLAnchorElement.java,183,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,17.29411765
src/org/w3c/dom/html/HTMLLabelElement.java,53,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,5.529411765
src/org/apache/xerces/xinclude/XInclude11TextReader.java,0,0,0,0,0,0,0,0,0,0,99,72,0,12,0,0,0,10.76470588
src/org/apache/xerces/utils/CharDataChunk.java,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,26.52941176
src/org/apache/xerces/validators/schema/SchemaGrammar.java,417,186,14,311,836,0,0,0,0,0,0,0,0,0,0,0,0,103.7647059
src/org/apache/xerces/validators/schema/identity/IdentityConstraint.java,0,0,172,29,197,0,0,0,0,0,0,0,0,0,0,0,0,23.41176471
src/org/apache/xerces/impl/dv/util/ByteListImpl.java,0,0,0,0,0,0,0,0,0,0,0,87,0,12,20,6,0,7.352941176
src/org/apache/xerces/impl/dv/SecuritySupport.java,0,0,0,0,0,0,0,0,0,0,0,148,0,13,28,0,0,11.11764706
src/org/xml/sax/DTDHandler.java,187,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,17.35294118
src/org/apache/xerces/util/XMLCatalogResolver.java,0,0,0,0,0,0,0,0,0,0,0,583,0,11,31,0,0,36.76470588
src/org/apache/xerces/jaxp/validation/StAXDocumentHandler.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,3.705882353
src/org/apache/xerces/impl/xs/traversers/XSDAttributeTraverser.java,0,0,0,0,434,168,0,19,0,94,11,243,38,17,71,0,0,64.41176471
src/org/w3c/dom/range/DocumentRange.java,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.764705882
src/org/xml/sax/SAXNotRecognizedException.java,28,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,4.235294118
src/whiteboard/org/apache/xerces/tree/XmlReader.java,864,0,0,0,864,0,0,0,0,0,0,0,0,0,0,0,0,101.6470588
src/org/apache/xerces/validators/common/DFAContentModel.java,1050,251,299,105,1441,0,0,0,0,0,0,0,0,0,0,0,0,185.0588235
src/org/apache/xerces/impl/dv/DatatypeException.java,0,0,0,0,106,35,0,0,0,0,0,72,0,11,11,0,0,13.82352941
src/org/apache/xerces/dom/CDATASectionImpl.java,22,0,0,0,9,0,0,0,0,0,0,69,0,11,0,0,0,6.529411765
src/org/apache/xerces/dom3/ls/DOMInputSource.java,0,0,0,0,182,182,0,0,0,0,0,0,0,0,0,0,0,21.41176471
tests/jaxp/JAXPConstants.java,0,0,0,0,0,82,0,0,0,0,0,68,0,11,0,0,0,9.470588235
src/org/w3c/dom/html/HTMLStyleElement.java,55,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,5.647058824
src/org/apache/wml/WMLSelectElement.java,129,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,12.17647059
src/org/apache/xerces/impl/xs/models/XSCMRepeatingLeaf.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,2.764705882
src/org/apache/xerces/impl/dtd/XMLAttributeDecl.java,0,0,0,0,106,0,0,0,0,0,0,69,0,11,0,0,0,10.94117647
src/org/apache/xerces/impl/xs/psvi/XSComplexTypeDefinition.java,0,0,0,0,0,153,0,80,2,0,153,0,0,0,0,0,0,22.82352941
src/org/apache/xerces/dom3/as/ASNamedObjectMap.java,0,0,0,0,148,0,0,0,1,0,0,0,0,0,0,0,0,8.764705882
src/org/apache/xerces/impl/xs/traversers/XSDKeyrefTraverser.java,0,0,0,0,142,17,0,0,0,6,0,69,0,15,40,0,0,17
src/org/apache/xerces/util/SynchronizedSymbolTable.java,0,0,0,0,0,167,0,0,0,0,0,67,0,11,0,0,0,14.41176471
src/whiteboard/org/apache/xerces/tree/XmlChars.java,427,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,0,50.23529412
src/org/apache/xerces/impl/dv/dtd/DatatypeMessageProvider.java,0,0,0,0,201,201,0,0,0,0,0,0,0,0,0,0,0,23.64705882
src/org/apache/xerces/impl/xs/dom/DOMParser.java,0,0,0,0,0,243,20,11,0,260,0,0,0,0,0,0,0,31.41176471
src/org/apache/xerces/readers/EBCDICRecognizer.java,5,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,7.647058824
src/org/apache/xerces/parsers/SecureProcessingConfiguration.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,54.17647059
src/org/w3c/dom/ls/DOMBuilderFilter.java,0,0,0,0,0,142,4,0,77,169,0,0,0,0,0,0,0,23.05882353
src/dom3/org/w3c/dom/DOMStringList.java,0,0,0,0,0,0,0,0,48,10,18,50,0,0,0,0,0,7.411764706
src/org/apache/xerces/validators/datatype/ListDatatypeValidator.java,0,0,400,131,411,0,0,0,0,0,0,0,0,0,0,0,0,55.41176471
src/org/apache/xerces/framework/XMLValidator.java,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.94117647
src/org/apache/xerces/util/SoftReferenceSymbolTable.java,0,0,0,0,0,0,0,0,0,0,0,0,0,388,7,0,129,30.82352941
src/org/apache/xerces/impl/xs/psvi/XSTypeDefinition.java,0,0,0,0,0,115,0,89,2,0,144,0,0,0,0,0,0,20.58823529
src/org/apache/xerces/dom3/ls/DocumentLS.java,0,0,0,0,110,110,0,0,0,0,0,0,0,0,0,0,0,12.94117647
src/org/apache/xerces/impl/dv/xs/DurationDV.java,0,0,0,0,380,77,0,2,0,0,0,291,0,11,10,0,0,45.35294118
src/org/apache/xerces/xni/NamespaceContext.java,0,0,0,0,125,4,2,113,0,0,0,67,0,11,0,0,0,18.94117647
src/org/apache/xerces/impl/xs/opti/NamedNodeMapImpl.java,0,0,0,0,0,0,0,124,0,0,0,69,0,11,5,0,0,12.29411765
src/org/w3c/dom/ls/LSParser.java,0,0,0,0,0,0,0,0,0,0,421,421,0,0,0,0,0,49.52941176
src/dom3/org/w3c/dom/Text.java,0,0,0,0,0,109,0,0,52,43,44,126,0,0,0,0,0,22
src/org/apache/xerces/xs/ShortList.java,0,0,0,0,0,0,0,0,0,0,94,67,0,11,4,0,0,10.35294118
src/org/apache/wml/dom/WMLTimerElementImpl.java,104,0,0,0,0,0,0,0,0,0,0,143,2,11,2,0,0,15.41176471
src/org/apache/xerces/xs/XSTerm.java,0,0,0,0,0,0,0,0,0,0,67,67,0,11,0,0,0,8.529411765
src/org/apache/xerces/impl/dv/xs/ListDV.java,0,0,0,0,87,2,0,49,0,0,0,95,10,11,19,0,0,16.05882353
tests/schema/annotations/XSAttributeGroupAnnotationsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,284,11,0,0,0,17.35294118
src/org/w3c/dom/html/HTMLInputElement.java,341,0,0,0,0,0,0,0,196,0,0,0,0,0,0,0,0,31.58823529
src/org/apache/xerces/impl/msg/XMLMessageFormatter.java,0,0,0,0,157,0,0,0,0,0,0,69,0,11,16,0,0,14.88235294
src/org/apache/xerces/validators/common/GrammarResolverImpl.java,289,0,16,0,305,0,0,0,0,0,0,0,0,0,0,0,0,35.88235294
src/org/w3c/dom/ls/LSProgressEvent.java,0,0,0,0,0,48,4,0,35,19,6,44,0,0,0,0,0,9.176470588
src/org/apache/xerces/impl/xs/XSAttributeUseImpl.java,0,0,0,0,0,147,0,16,0,0,33,84,17,17,2,5,0,18.88235294
src/dom3/org/w3c/dom/DOMImplementationSource.java,0,0,0,0,0,41,0,0,44,41,22,58,0,0,0,0,0,12.11764706
src/org/apache/xerces/impl/xs/util/XSInputSource.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,3.588235294
src/org/apache/xerces/dom/DeferredCommentImpl.java,9,4,0,0,6,0,0,0,0,0,0,69,0,11,0,0,0,5.823529412
src/org/apache/wml/dom/WMLDOMImplementationImpl.java,90,0,0,0,0,0,0,0,0,0,0,81,0,11,28,0,0,12.35294118
src/org/w3c/dom/html/HTMLBodyElement.java,103,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,10.05882353
tools/src/XJavac.java,0,0,0,0,0,0,0,147,10,0,8,90,84,17,9,0,11,22.11764706
src/org/apache/xerces/stax/events/EntityDeclarationImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,7.352941176
src/whiteboard/org/apache/xerces/tree/NodeBase.java,454,0,0,0,454,0,0,0,0,0,0,0,0,0,0,0,0,53.41176471
src/org/w3c/dom/Text.java,77,0,55,0,0,2,0,0,56,0,0,0,0,0,0,0,0,11.17647059
src/org/apache/xml/serialize/Serializer.java,24,2,0,0,18,0,0,0,0,9,0,67,0,16,2,0,0,8.117647059
src/javax/xml/parsers/SecuritySupport12.java,0,0,0,0,0,125,0,0,125,0,0,0,0,0,0,0,0,14.70588235
src/org/apache/xerces/dom/DocumentTypeImpl.java,97,26,9,0,37,2,0,0,25,0,0,204,8,11,5,0,0,24.94117647
src/org/apache/xerces/readers/XMLEntityHandler.java,232,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,53.29411765
src/org/apache/xerces/msg/SchemaMessages.java,17,0,17,34,130,0,0,0,0,0,0,0,0,0,0,0,0,11.64705882
src/org/apache/wml/WMLSmallElement.java,81,0,0,0,0,0,0,0,0,0,0,67,0,19,0,0,0,9.823529412
src/org/apache/xerces/xs/XSAttributeDeclaration.java,0,0,0,0,0,0,0,0,0,0,143,67,9,11,0,13,0,14.29411765
tests/dom/traversal/AbstractTestCase.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,4.882352941
src/org/apache/xerces/impl/dv/dtd/ListDatatypeValidator.java,0,0,0,0,338,289,0,0,0,0,2,69,0,11,7,0,0,42.11764706
src/org/xml/sax/SAXNotSupportedException.java,28,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,4.235294118
src/whiteboard/org/apache/xerces/tree/TreeWalker.java,280,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,32.94117647
src/org/apache/xerces/validators/common/ContentLeafNameTypeVector.java,0,105,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,12.35294118
src/org/apache/xerces/validators/common/GrammarResolver.java,147,0,3,0,150,0,0,0,0,0,0,0,0,0,0,0,0,17.64705882
src/org/xml/sax/helpers/AttributesImpl.java,602,0,0,8,0,92,0,0,620,0,0,0,0,0,0,0,0,77.76470588
src/org/apache/html/dom/HTMLTableSectionElementImpl.java,56,0,2,0,2,0,0,0,0,7,0,86,2,11,0,0,0,9.764705882
src/org/w3c/dom/html/HTMLDocument.java,265,0,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,24.64705882
src/org/apache/wml/dom/WMLRefreshElementImpl.java,88,0,0,0,0,0,0,0,0,0,0,111,2,11,2,0,0,12.58823529
src/org/apache/xerces/dom/ElementDefinitionImpl.java,27,6,0,0,9,0,0,0,0,0,0,69,0,11,0,0,0,7.176470588
src/org/apache/xerces/validators/datatype/IDValidator.java,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82352941
src/org/apache/html/dom/HTMLTableColElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,75,2,11,0,0,0,8.882352941
src/org/apache/xerces/validators/common/XMLElementDecl.java,149,0,13,7,163,0,0,0,0,0,0,0,0,0,0,0,0,19.52941176
src/org/apache/xerces/impl/xpath/regex/Token.java,0,0,0,0,1502,163,0,0,11,0,0,96,21,27,44,0,1,109.7058824
src/org/apache/xerces/xni/grammars/XSGrammar.java,0,0,0,0,0,84,0,0,0,0,2,76,0,11,2,0,0,10.29411765
src/org/apache/html/dom/HTMLMetaElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xml/serialize/Method.java,2,2,0,0,2,0,0,0,0,0,0,67,0,15,0,0,0,5.176470588
src/org/w3c/dom/Attr.java,143,0,112,0,0,31,0,0,124,0,0,0,0,0,0,0,0,24.11764706
src/org/apache/xerces/impl/msg/ExceptionMessagesLocalizer.java,0,0,0,0,111,111,0,0,0,0,0,0,0,0,0,0,0,13.05882353
src/org/apache/xerces/impl/xs/util/Base64.java,0,0,0,0,408,408,0,0,0,0,0,0,0,0,0,0,0,48
src/org/apache/xerces/dom/traversal/NodeIteratorImpl.java,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.11764706
src/org/apache/xerces/impl/xs/util/ShortListImpl.java,0,0,0,0,0,0,0,0,0,0,118,87,0,26,46,0,0,16.29411765
src/org/apache/xerces/validators/schema/SubstitutionGroupComparator.java,0,0,161,149,236,0,0,0,0,0,0,0,0,0,0,0,0,32.11764706
src/dom3/org/w3c/dom/Document.java,0,0,0,0,0,1019,0,298,362,220,258,811,0,0,0,0,0,174.5882353
src/whiteboard/org/apache/xerces/tree/ParseContext.java,99,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,11.64705882
src/org/apache/xerces/jaxp/validation/StreamValidatorHelper.java,0,0,0,0,0,0,0,0,0,0,0,147,11,11,89,0,0,15.17647059
src/org/apache/xerces/validators/datatype/DurationDatatypeValidator.java,0,0,0,374,374,0,0,0,0,0,0,0,0,0,0,0,0,44
samples/xni/UpperCaseFilter.java,0,0,0,0,158,0,0,0,0,0,0,67,0,11,0,0,8,14.35294118
src/org/apache/xerces/util/DOMInputSource.java,0,0,0,0,0,0,0,0,0,0,0,73,0,11,0,0,0,4.941176471
src/org/apache/wml/WMLPostfieldElement.java,79,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,9.235294118
src/org/apache/wml/dom/WMLSmallElementImpl.java,96,0,0,0,0,0,0,0,0,0,0,129,2,11,2,0,0,14.11764706
src/org/apache/xerces/impl/xs/opti/DefaultElement.java,0,0,0,0,0,0,0,188,0,0,0,71,0,11,5,0,0,16.17647059
src/org/apache/xerces/xs/datatypes/XSFloat.java,0,0,0,0,0,0,0,0,0,0,0,32,0,11,0,0,0,2.529411765
src/org/apache/xml/serialize/SieveEncodingInfo.java,0,0,162,0,2,0,0,162,0,0,0,0,0,0,0,0,0,19.17647059
src/org/apache/xerces/validators/dtd/CMNode.java,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.588235294
src/org/w3c/dom/DOMException.java,91,0,96,0,0,4,0,0,116,0,0,0,0,0,0,0,0,18.05882353
src/org/apache/xerces/dom3/Node3.java,0,0,0,0,358,358,0,0,0,0,0,0,0,0,0,0,0,42.11764706
tests/schema/annotations/XSWildcardAnnotationsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,342,11,0,0,0,20.76470588
src/whiteboard/org/apache/xerces/tree/MessageCatalog.java,573,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,0,67.41176471
src/org/apache/xerces/validators/datatype/StateMessageDatatype.java,0,65,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,7.647058824
src/org/apache/xerces/util/SecurityManager.java,0,0,0,0,0,0,0,133,0,0,0,128,0,11,0,0,0,16
src/org/apache/xerces/util/DOMEntityResolverWrapper.java,0,0,0,0,172,6,0,0,0,26,33,154,0,11,15,0,2,24.64705882
tests/jaxp/InputData.java,0,0,0,0,0,87,0,0,0,0,0,68,0,11,5,0,0,10.05882353
samples/dom/ElementPrinter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,5.117647059
src/org/apache/xerces/dom/DeferredDocumentTypeImpl.java,37,32,0,5,35,0,0,0,0,0,0,69,0,11,0,0,0,11.11764706
samples/dom/DOMGenerate.java,0,108,0,0,4,0,0,0,0,0,0,92,0,11,45,0,0,15.29411765
src/org/apache/xerces/util/ErrorHandlerWrapper.java,0,0,0,0,265,0,0,6,3,5,69,81,0,11,0,0,0,25.88235294
src/org/apache/wml/WMLRefreshElement.java,70,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,8.705882353
src/org/apache/xerces/impl/xs/XSAttributeDecl.java,0,0,0,0,111,132,0,10,2,12,26,81,21,18,25,5,0,26.05882353
src/org/apache/html/dom/HTMLLabelElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/wml/dom/WMLSelectElementImpl.java,151,0,0,0,0,0,0,0,0,0,0,153,2,11,2,0,0,18.76470588
src/org/apache/xerces/validators/datatype/NOTATIONValidator.java,143,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.82352941
src/org/apache/xerces/impl/xpath/regex/RangeToken.java,0,0,0,0,651,4,0,0,0,0,0,71,26,11,8,10,0,45.94117647
src/org/apache/xml/serialize/HTMLdtd.java,408,11,5,106,2,5,0,0,0,2,0,97,0,30,6,0,0,39.52941176
src/org/apache/xerces/parsers/AbstractSAXParser.java,0,0,0,0,2031,130,63,113,81,26,36,713,0,23,91,16,4,195.7058824
src/org/apache/xerces/utils/URI.java,0,1393,12,3,1398,0,0,0,0,0,0,0,0,0,0,0,0,165.0588235
src/org/apache/xerces/impl/xpath/XPathException.java,0,0,0,0,84,16,0,0,0,0,0,72,0,11,2,0,0,10.88235294
src/org/apache/xerces/util/SAXMessageFormatter.java,0,0,0,0,0,0,0,0,0,0,0,98,0,11,14,0,0,7.235294118
tests/schema/annotations/XSNotationAnnotationsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,234,11,0,0,0,14.41176471
src/org/apache/xerces/dom/DOMImplementationImpl.java,30,0,21,7,102,112,0,30,0,14,55,129,0,11,56,0,0,33.35294118
src/org/apache/xerces/impl/dv/ObjectFactory.java,0,0,0,0,0,0,0,0,0,0,0,538,0,11,56,0,4,35.82352941
src/org/apache/xerces/xni/XMLDTDContentModelHandler.java,0,0,0,0,303,0,0,8,0,0,0,67,0,11,0,0,0,22.88235294
src/org/xml/sax/helpers/SecuritySupport12.java,0,0,0,0,0,125,0,0,125,0,0,0,0,0,0,0,0,14.70588235
tests/schema/annotations/XSModelGroupDefinitionAnnotationsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,217,11,0,0,0,13.41176471
src/org/apache/xerces/jaxp/validation/SimpleXMLSchema.java,0,0,0,0,0,0,0,0,0,0,0,78,0,11,6,0,0,5.588235294
src/org/apache/xml/serialize/HTMLSerializer.java,934,64,2,586,19,32,0,0,0,7,8,130,0,28,20,0,0,107.6470588
samples/simpletype/SimpleTypeUsage.java,0,0,0,0,0,434,0,27,0,0,6,77,0,11,2,0,0,32.76470588
src/org/apache/xerces/parsers/XMLGrammarParser.java,0,0,0,0,91,13,0,0,14,0,0,74,0,11,0,0,0,11.94117647
src/whiteboard/org/apache/xerces/tree/AttributeSet.java,455,3,0,0,456,0,0,0,0,0,0,0,0,0,0,0,0,53.76470588
src/org/apache/xerces/impl/dtd/XMLDTDDescription.java,0,0,0,0,121,156,0,2,0,0,0,83,0,11,73,0,0,26.23529412
src/org/apache/xerces/readers/UTF8Reader.java,119,93,32,2,2789,0,0,0,0,0,0,0,0,0,0,0,0,178.5294118
src/org/w3c/dom/events/EventListener.java,36,0,17,0,0,2,0,0,41,0,0,0,0,0,0,0,0,5.647058824
src/org/apache/xerces/dom/DOMImplementationListImpl.java,0,0,0,0,0,0,0,0,116,116,0,71,0,11,33,0,0,20.41176471
src/javax/xml/parsers/FactoryConfigurationError.java,118,93,85,0,75,0,0,0,161,0,0,0,0,0,0,0,0,31.29411765
src/org/apache/xerces/impl/dtd/models/CMUniOp.java,0,0,0,0,140,0,0,0,0,0,0,70,0,11,2,0,0,13.11764706
src/org/w3c/dom/html/HTMLTableElement.java,308,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,29.17647059
src/org/apache/xerces/impl/xs/models/XSSimpleCM.java,0,0,0,0,309,309,0,0,0,0,0,0,0,0,0,0,0,36.35294118
src/org/apache/xerces/domx/traversal/DocumentTraversal.java,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.764705882
src/org/apache/xerces/dom/CoreDOMImplementationImpl.java,0,0,0,0,202,204,15,492,38,113,60,312,389,20,33,0,2,110.5882353
src/org/apache/xerces/impl/dv/xs/XSSimpleTypeDecl.java,0,0,0,0,1649,629,5,447,78,738,148,5854,95,348,5979,239,0,953.4705882
src/org/apache/wml/WMLPrevElement.java,70,0,0,0,0,0,0,0,0,0,0,67,0,11,0,0,0,8.705882353
src/org/w3c/dom/html/HTMLMetaElement.java,63,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,6.529411765
src/org/apache/xerces/xni/grammars/XMLGrammarLoader.java,0,0,0,0,0,186,0,0,0,0,0,67,0,11,10,0,0,16.11764706
src/org/apache/xerces/dom/DOMImplementationSourceImpl.java,0,0,0,0,114,8,41,0,23,9,53,91,0,11,12,0,0,21.29411765
src/org/apache/xerces/impl/msg/DatatypeMessages.java,0,0,0,0,97,97,0,0,0,0,0,0,0,0,0,0,0,11.41176471
src/org/apache/xerces/impl/XML11EntityScanner.java,0,0,0,0,0,0,0,1001,37,113,235,530,0,13,4,0,60,117.2352941
src/org/apache/xerces/validators/dtd/MixedContentModel.java,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.52941176
src/org/w3c/dom/html/HTMLLIElement.java,43,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,4.588235294
src/org/apache/xerces/utils/ISO8601Format.java,341,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,40.11764706
src/org/apache/xerces/validators/common/GrammarPool.java,275,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.35294118
src/org/apache/xerces/dom/DOMMessageFormatter.java,0,0,0,0,0,123,0,0,0,0,0,188,0,15,38,0,0,21.41176471
src/org/apache/html/dom/HTMLHRElementImpl.java,56,0,2,0,2,0,0,0,0,3,0,73,2,11,0,0,0,8.764705882
src/org/apache/xerces/dom3/as/DOMASBuilder.java,0,0,0,0,95,4,0,0,1,16,16,0,0,0,0,0,0,7.764705882
samples/xni/parser/NonValidatingParserConfiguration.java,0,0,0,0,130,1,0,0,0,0,0,72,0,11,0,0,0,12.58823529
src/org/apache/xerces/dom/ChildNode.java,201,23,0,0,12,2,0,0,0,0,0,75,4,11,0,0,0,19.29411765
src/org/apache/xerces/impl/io/ASCIIReader.java,0,0,0,0,251,31,0,0,0,6,0,78,0,36,7,0,0,24.05882353
src/org/apache/xerces/util/DatatypeMessageFormatter.java,0,0,0,0,0,0,0,0,0,0,0,100,0,11,13,0,0,7.294117647
src/org/apache/xerces/dom/NamedNodeMapImpl.java,595,392,37,0,12,136,21,28,0,0,0,162,4,13,145,0,3,91.05882353
src/whiteboard/org/apache/xerces/tree/XmlDocument.java,1455,0,0,0,1455,0,0,0,0,0,0,0,0,0,0,0,0,171.1764706
src/org/apache/xerces/dom/DeferredAttrNSImpl.java,179,11,4,6,19,8,0,26,0,0,0,70,0,11,0,0,0,19.64705882
src/org/apache/xerces/dom3/as/DocumentAS.java,0,0,0,0,115,0,0,0,1,0,0,0,0,0,0,0,0,6.823529412
src/org/w3c/dom/ls/LSParserFilter.java,0,0,0,0,0,0,0,0,0,0,168,168,0,0,0,0,0,19.76470588
src/org/apache/xerces/utils/NamespacesScope.java,0,0,8,2,164,0,0,0,0,0,0,0,0,0,0,0,0,10.23529412
samples/dom/DOMParserWrapper.java,0,30,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,7.764705882
src/org/apache/xerces/xni/parser/XMLDocumentFilter.java,0,0,0,0,73,1,0,0,0,0,0,67,0,11,0,0,0,8.941176471
src/org/apache/wml/dom/WMLEmElementImpl.java,96,0,0,0,0,0,0,0,0,0,0,127,2,11,2,0,0,14
src/org/apache/xerces/impl/xs/psvi/XSNotationDeclaration.java,0,0,0,0,0,84,0,22,2,0,82,0,0,0,0,0,0,11.17647059
src/org/apache/xerces/impl/validation/ValidationManager.java,0,0,0,0,104,40,0,25,0,2,0,69,0,11,12,0,0,15.47058824
src/org/w3c/dom/EntityReference.java,54,0,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,7.764705882
src/org/apache/xerces/jaxp/validation/XMLSchemaFactory.java,0,0,0,0,0,0,0,0,0,0,0,435,64,15,89,9,3,36.17647059
src/org/apache/xerces/dom/DeferredNode.java,0,0,0,0,4,0,0,3,0,0,0,71,0,11,0,0,0,5.235294118
src/org/apache/xerces/readers/UCSReader.java,71,0,94,2,1029,0,0,0,0,0,0,0,0,0,0,0,0,70.35294118
src/org/apache/xerces/validators/schema/identity/XPathException.java,0,0,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,9.882352941
src/org/apache/xerces/parsers/DOMBuilderImpl.java,0,0,0,0,683,540,71,780,35,817,0,0,0,0,0,0,0,172.1176471
src/org/apache/xerces/validators/dtd/DTDValidator.java,2978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.1764706
src/org/apache/xerces/stax/events/CharactersImpl.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,5.647058824
src/org/apache/xerces/impl/dv/dtd/StatefullDatatypeValidator.java,0,0,0,0,86,86,0,0,0,0,0,0,0,0,0,0,0,10.11764706
src/org/w3c/dom/xpath/XPathNamespace.java,0,0,0,0,0,0,75,0,0,0,0,75,0,0,0,0,0,8.823529412
tests/dom/ids/Test.java,0,0,0,0,0,373,0,27,32,0,0,83,0,11,0,0,0,30.94117647
tests/dom/rename/Test.java,0,0,0,0,0,491,0,0,70,0,0,79,0,11,0,0,0,38.29411765
src/org/apache/xerces/xni/Augmentations.java,0,0,0,0,125,2,0,2,0,0,0,67,0,11,0,0,0,12.17647059
src/org/apache/xerces/dom/DOMLocatorImpl.java,0,0,0,0,170,20,0,0,25,0,64,82,0,11,0,0,0,21.88235294
src/org/apache/xerces/impl/xs/psvi/XSIDCDefinition.java,0,0,0,0,0,0,0,107,2,0,107,0,0,0,0,0,0,12.70588235
src/org/apache/xerces/impl/dv/dtd/IDDatatypeValidator.java,0,0,0,0,284,213,0,0,0,11,0,69,0,11,4,0,0,34.82352941
src/org/apache/xerces/validators/datatype/StringDatatypeValidator.java,0,477,268,321,200,0,0,0,0,0,0,0,0,0,0,0,0,74.47058824
