Class,rel/1.2,rel/1.3,rel/1.4,rel/1.5,rel/1.6.0,rel/1.7.0,rel/1.8.0,rel/1.9.0,rel/1.10.0,rel/1.10.12,average
src/antidote/org/apache/tools/ant/gui/wizard/DefaultStateMachine.java,0,108,108,0,0,0,0,0,0,0,21.6
src/main/org/apache/tools/ant/taskdefs/WaitFor.java,0,0,0,214,43,154,98,7,1,42,55.9
src/tests/junit/org/apache/tools/ant/types/selectors/SizeSelectorTest.java,0,0,0,0,0,201,0,45,477,477,120
src/tests/junit/org/apache/tools/ant/util/XMLFragmentTest.java,0,0,0,0,0,82,0,0,173,183,43.8
proposal/mutant/src/main/org/apache/ant/core/xml/AttributeValidator.java,0,0,112,112,0,0,0,0,0,0,22.4
proposal/myrmidon/src/java/org/apache/myrmidon/components/type/DefaultTypeManager.java,0,0,116,116,0,0,0,0,0,0,23.2
proposal/mutant/src/java/start/org/apache/tools/ant/Main.java,0,0,0,73,73,0,0,0,0,0,14.6
src/tests/junit/org/apache/tools/ant/taskdefs/optional/ReplaceRegExpTest.java,0,0,0,0,0,105,18,0,255,253,63.1
src/main/org/apache/tools/ant/Main.java,290,47,205,576,289,307,440,372,348,210,308.4
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/VisualBasicCompile.java,0,0,0,0,403,81,366,0,0,0,85
proposal/myrmidon/src/java/org/apache/ant/tasklet/Tasklet.java,0,29,29,0,0,0,0,0,0,0,5.8
proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/Base64Encode.java,0,0,0,115,0,2,113,0,0,0,23
src/main/org/apache/tools/ant/filters/EscapeUnicode.java,0,0,0,0,165,65,0,11,0,10,25.1
src/tests/junit/org/apache/tools/ant/types/selectors/TypeSelectorTest.java,0,0,0,0,0,90,0,0,171,161,42.2
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/confined/ForkDefinition.java,0,0,0,0,0,0,0,0,0,143,14.3
src/main/org/apache/tools/ant/types/resources/URLProvider.java,0,0,0,0,0,0,35,0,0,2,3.7
src/main/org/apache/tools/ant/AntTypeDefinition.java,0,0,0,0,413,360,23,40,19,27,88.2
src/main/org/apache/tools/ant/types/resources/BCFileSet.java,0,0,0,0,0,72,2,3,0,12,8.9
src/main/org/apache/tools/ant/taskdefs/optional/javah/SunJavah.java,0,0,0,0,0,123,0,0,2,5,13
src/main/org/apache/tools/ant/types/resources/comparators/Date.java,0,0,0,0,0,38,9,0,0,14,6.1
proposal/myrmidon/src/java/org/apache/myrmidon/components/type/TypeManager.java,0,0,29,29,0,0,0,0,0,0,5.8
src/main/org/apache/tools/ant/types/Substitution.java,0,0,0,119,14,90,4,0,0,5,23.2
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/IntegerCPInfo.java,0,94,0,37,2,61,0,0,0,7,20.1
src/testcases/org/apache/tools/ant/types/selectors/ContainsSelectorTest.java,0,0,0,153,16,165,0,0,0,0,33.4
proposal/xdocs/src/org/apache/ant/xdoclet/TaskDescriptorSubTask.java,0,0,0,0,99,71,60,0,0,0,23
src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/XMLFormatterWithCDATAOnSystemOut.java,0,0,0,0,0,77,0,0,160,160,39.7
proposal/mutant/src/java/antcore/org/apache/ant/antcore/modelparser/XMLProjectParser.java,0,0,0,92,92,0,0,0,0,0,18.4
src/main/org/apache/tools/ant/types/resolver/ApacheCatalog.java,0,0,0,0,155,68,0,0,18,8,24.9
src/main/org/apache/tools/ant/types/resources/Intersect.java,0,0,0,0,0,63,0,17,18,29,12.7
src/main/org/apache/tools/ant/taskdefs/compilers/DefaultCompilerAdapter.java,0,373,110,317,136,282,43,183,225,350,201.9
src/main/org/apache/tools/ant/taskdefs/War.java,194,138,2,115,52,160,20,7,11,38,73.7
src/main/org/apache/tools/ant/types/resources/FailFast.java,0,0,0,0,0,133,0,23,7,14,17.7
proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/HttpDigestAuth.java,0,0,0,100,0,2,98,0,0,0,20
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/remote/EventDispatcher.java,0,0,0,180,0,1,179,0,0,0,36
src/tests/junit/org/apache/tools/ant/taskdefs/InputTest.java,0,0,0,0,0,106,0,0,100,25,23.1
src/tests/junit/org/apache/tools/ant/TopLevelTaskTest.java,0,0,0,0,0,49,0,0,30,43,12.2
proposal/frantic/src/org/apache/ant/tasks/Task.java,0,179,0,179,0,0,0,0,0,0,35.8
src/antidote/org/apache/tools/ant/gui/wizard/ButtonNavigator.java,0,197,197,0,0,0,0,0,0,0,39.4
src/main/org/apache/tools/ant/types/FlexInteger.java,0,0,0,88,2,64,0,0,0,5,15.9
src/antidote/org/apache/tools/ant/gui/event/TargetSelectionEvent.java,0,85,85,0,0,0,0,0,0,0,17
src/main/org/apache/tools/ant/types/optional/depend/ClassfileSet.java,0,0,0,206,48,109,31,26,3,45,46.8
src/main/org/apache/tools/ant/taskdefs/optional/junitlauncher/LauncherSupport.java,0,0,0,0,0,0,0,0,0,724,72.4
src/main/org/apache/tools/ant/types/TarFileSet.java,0,0,0,0,0,268,0,4,1,38,31.1
src/tests/junit/org/example/junit/AbstractTestNotMissed.java,0,0,0,0,0,0,0,0,32,64,9.6
src/tests/junit/org/apache/tools/ant/taskdefs/FixCrLfTest.java,0,0,0,0,0,219,0,0,133,83,43.5
src/main/org/apache/tools/ant/taskdefs/condition/FilesMatch.java,0,0,0,127,14,85,0,0,1,10,23.7
proposal/myrmidon/src/java/org/apache/myrmidon/api/TaskContext.java,0,0,121,121,0,0,0,0,0,0,24.2
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkbl.java,0,0,0,0,397,130,0,0,0,89,61.6
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/TestElement.java,0,0,0,79,0,1,78,0,0,0,15.8
src/testcases/org/apache/tools/ant/taskdefs/ConcatTest.java,0,0,0,164,172,314,0,0,0,0,65
proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/HttpTask.java,0,0,0,1145,0,4,1141,0,0,0,229
src/testcases/org/apache/tools/ant/taskdefs/MacroDefTest.java,0,0,0,0,107,107,0,0,0,0,21.4
src/antidote/org/apache/tools/ant/gui/event/ProjectSelectedEvent.java,0,89,89,0,0,0,0,0,0,0,17.8
proposal/myrmidon/src/java/org/apache/ant/convert/core/StringToLongConverter.java,0,32,32,0,0,0,0,0,0,0,6.4
src/main/org/apache/tools/ant/taskdefs/launcher/PerlScriptCommandLauncher.java,0,0,0,0,0,0,0,73,19,11,10.3
src/main/org/apache/tools/ant/types/resources/BaseResourceCollectionContainer.java,0,0,0,0,0,249,37,46,8,59,39.9
src/tests/junit/org/example/junitlauncher/jupiter/JupiterTagSampleTest.java,0,0,0,0,0,0,0,0,0,63,6.3
src/main/org/apache/tools/ant/taskdefs/Copy.java,324,121,49,331,310,736,126,230,258,217,270.2
proposal/antfarm/core/org/apache/tools/ant/AntException.java,0,52,0,52,0,0,0,0,0,0,10.4
src/main/org/apache/tools/ant/util/UnPackageNameMapper.java,0,0,0,0,85,61,0,0,0,3,14.9
src/main/org/apache/tools/ant/types/resources/ContentTransformingResource.java,0,0,0,0,0,0,173,8,18,38,23.7
src/main/org/apache/tools/ant/types/resources/LogOutputResource.java,0,0,0,0,0,0,68,0,0,6,7.4
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLocalUtil.java,0,0,0,468,118,498,0,0,0,0,108.4
src/main/org/apache/tools/ant/util/facade/ImplementationSpecificArgument.java,0,0,0,87,4,76,0,4,0,10,18.1
src/main/org/apache/tools/ant/types/resources/comparators/Content.java,0,0,0,0,0,70,0,0,0,4,7.4
src/tests/junit/org/example/junitlauncher/jupiter/JupiterSampleTest.java,0,0,0,0,0,0,0,0,0,83,8.3
proposal/sandbox/antlib/src/main/org/apache/tools/ant/taskdefs/Antlib.java,0,0,0,889,889,0,0,0,0,0,177.8
src/main/org/apache/tools/ant/types/resources/Difference.java,0,0,0,0,0,67,0,33,1,13,11.4
src/antidote/org/apache/tools/ant/gui/event/BuildEventType.java,0,208,208,0,0,0,0,0,0,0,41.6
proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/Task.java,0,0,0,295,295,0,0,0,0,0,59
src/main/org/apache/tools/ant/filters/SuffixLines.java,0,0,0,0,0,0,173,4,1,24,20.2
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ClassCPInfo.java,0,128,0,60,2,61,0,0,0,6,25.7
src/main/org/apache/tools/ant/filters/LineContainsRegExp.java,0,0,0,238,63,121,0,29,1,53,50.5
src/main/org/apache/tools/ant/types/resources/BaseResourceCollectionWrapper.java,0,0,0,0,0,201,14,168,1,6,39
proposal/antfarm/xml/org/apache/tools/ant/xml/XmlImporter.java,0,152,0,152,0,0,0,0,0,0,30.4
src/etc/testcases/taskdefs/optional/javah/input/org/example/Foo.java,0,0,0,0,0,26,0,0,0,2,2.8
src/main/org/apache/tools/ant/taskdefs/optional/unix/AbstractAccessTask.java,0,0,0,0,144,65,3,2,0,20,23.4
src/main/org/apache/tools/ant/types/resources/TarResource.java,0,0,0,0,0,194,8,0,8,81,29.1
src/antidote/org/apache/tools/ant/gui/modules/edit/ElementNavigator.java,0,224,224,0,0,0,0,0,0,0,44.8
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJImport.java,0,339,2,225,83,249,0,0,0,0,89.8
src/testcases/org/apache/tools/ant/taskdefs/SleepTest.java,0,0,146,16,2,148,0,0,0,0,31.2
src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java,0,0,254,114,8,131,49,42,12,55,66.5
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,0,0,0,359,558,90,643,0,0,0,165
src/main/org/apache/tools/ant/taskdefs/optional/depend/ClassFile.java,0,158,0,96,17,64,0,9,1,10,35.5
src/main/org/apache/tools/ant/taskdefs/optional/ejb/WebsphereDeploymentTool.java,0,0,0,934,216,157,15,4,27,297,165
proposal/anteater/source/coretasks/echo/org/apache/ant/echo/EchoTask.java,0,42,0,42,0,0,0,0,0,0,8.4
src/main/org/apache/tools/zip/AbstractUnicodeExtraField.java,0,0,0,0,0,0,162,31,24,13,23
src/main/org/apache/tools/ant/taskdefs/GenerateKey.java,337,159,0,192,79,122,0,4,1,91,98.5
proposal/mutant/src/bootstrap/org/apache/ant/bootstrap/BootstrapLoader.java,0,0,298,298,0,0,0,0,0,0,59.6
proposal/mutant/src/main/org/apache/ant/core/execution/ClassIntrospector.java,0,0,477,477,0,0,0,0,0,0,95.4
src/main/org/apache/tools/ant/taskdefs/ProcessDestroyer.java,0,0,0,129,152,128,8,17,10,36,48
src/tests/junit/org/apache/tools/ant/taskdefs/DynamicTask.java,0,0,0,0,0,46,0,0,0,2,4.8
proposal/mutant/src/java/antcore/org/apache/ant/antcore/xml/ElementHandler.java,0,0,0,369,369,0,0,0,0,0,73.8
src/tests/junit/org/apache/tools/ant/loader/AntClassLoader5Test.java,0,0,0,0,0,0,65,0,65,0,13
src/main/org/apache/tools/ant/taskdefs/optional/metamata/MAuditParser.java,0,0,0,125,13,124,0,0,0,0,26.2
src/antidote/org/apache/tools/ant/gui/modules/edit/PropertyEditor.java,0,197,197,0,0,0,0,0,0,0,39.4
src/main/org/apache/tools/ant/taskdefs/optional/NetRexxC.java,8,136,8,557,151,155,8,167,11,274,147.5
proposal/mutant/src/java/antlibs/system/org/apache/ant/antlib/system/FileConverter.java,0,0,0,101,101,0,0,0,0,0,20.2
src/tests/junit/org/apache/tools/ant/BuildFileTest.java,0,0,0,0,0,524,84,8,16,155,78.7
src/main/org/apache/tools/tar/TarUtils.java,0,2,0,2,79,66,9,526,116,66,86.6
src/tests/junit/org/apache/tools/ant/DummyTaskWithoutDefaultConstructor.java,0,0,0,0,0,31,0,0,0,2,3.3
src/tests/junit/org/apache/tools/ant/taskdefs/ExecStreamRedirectorTest.java,0,0,0,0,0,0,0,0,0,103,10.3
src/testcases/org/apache/tools/ant/taskdefs/optional/XmlValidateTest.java,0,0,0,128,103,221,0,0,0,0,45.2
src/main/org/apache/tools/ant/taskdefs/Copydir.java,39,13,0,63,42,82,0,12,0,12,26.3
src/tutorial/tasks-filesets-properties/02-fileset/src/Find.java,0,0,0,0,0,0,0,0,0,70,7
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Handler.java,0,69,0,3,18,61,0,43,0,0,19.4
proposal/mutant/src/java/common/org/apache/ant/common/service/ComponentService.java,0,0,0,193,193,0,0,0,0,0,38.6
src/main/org/apache/tools/ant/DefaultDefinitions.java,0,0,0,0,0,0,0,0,76,8,8.4
proposal/myrmidon/src/java/org/apache/ant/project/ProjectListener.java,0,68,68,0,0,0,0,0,0,0,13.6
proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/HttpHead.java,0,0,0,112,0,3,109,0,0,0,22.4
src/tests/junit/org/apache/tools/ant/taskdefs/MacroDefTest.java,0,0,0,0,0,158,0,0,172,133,46.3
src/testcases/org/apache/tools/ant/taskdefs/ManifestTest.java,0,0,0,331,9,338,0,0,0,0,67.8
src/main/org/apache/tools/ant/util/LineTokenizer.java,0,0,0,0,151,61,7,2,2,18,24.1
proposal/sandbox/embed/ProjectComponentHelper.java,0,0,0,123,123,0,0,0,0,0,24.6
proposal/sandbox/selectors/src/main/org/apache/tools/ant/DirectoryScanner.java,0,0,0,1206,2,2,1204,0,0,0,241.4
src/testcases/org/apache/tools/ant/taskdefs/ExecuteJavaTest.java,0,0,0,149,4,149,0,0,0,0,30.2
src/main/org/apache/tools/ant/types/selectors/BaseSelector.java,0,0,0,145,11,64,3,0,17,16,25.6
src/testcases/org/apache/tools/ant/ProjectTest.java,91,4,67,100,14,258,0,0,0,0,53.4
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/attributes/Deprecated.java,0,0,70,70,0,0,0,0,0,0,14
src/testcases/org/apache/tools/ant/LoaderRefTest.java,0,0,0,0,82,82,0,0,0,0,16.4
src/main/org/apache/tools/ant/types/Description.java,0,0,85,8,82,73,6,32,10,36,33.2
src/main/org/apache/tools/ant/taskdefs/Recorder.java,0,0,230,140,17,254,12,2,1,30,68.6
src/etc/testcases/taskdefs/optional/depend/src1/D.java,0,0,0,3,0,0,16,0,0,2,2.1
src/tests/junit/org/apache/tools/ant/DispatchTaskTest.java,0,0,0,0,0,36,0,0,24,21,8.1
src/tests/junit/org/apache/tools/ant/DummyTaskInterface.java,0,0,0,0,0,25,0,0,0,2,2.7
src/tests/junit/org/apache/tools/ant/ImmutableTest.java,0,0,0,0,0,78,0,0,56,5,13.9
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/ClearCase.java,0,163,0,17,64,157,0,0,3,158,56.2
src/main/org/apache/tools/ant/taskdefs/optional/extension/LibraryDisplayer.java,0,0,0,210,125,62,0,0,1,31,42.9
src/testcases/org/apache/tools/ant/AntClassLoaderTest.java,0,0,0,112,2,112,0,0,0,0,22.6
src/tests/junit/org/apache/tools/ant/ProjectHelperRepositoryTest.java,0,0,0,0,0,0,0,97,14,64,17.5
proposal/myrmidon/src/java/org/apache/ant/project/Target.java,0,44,44,0,0,0,0,0,0,0,8.8
src/main/org/apache/tools/ant/util/NullOutputStream.java,0,0,0,0,0,0,0,0,0,55,5.5
src/main/org/apache/tools/ant/taskdefs/modules/Jmod.java,0,0,0,0,0,0,0,0,0,1284,128.4
src/tests/junit/org/apache/tools/ant/ExecutorTest.java,0,0,0,0,0,129,58,0,56,90,33.3
src/main/org/apache/tools/ant/types/resources/Touchable.java,0,0,0,0,0,32,0,0,0,2,3.4
proposal/sandbox/antlib/src/main/org/apache/tools/ant/TaskAdapter.java,0,0,0,176,176,0,0,0,0,0,35.2
src/main/org/apache/tools/ant/BuildLogger.java,100,6,0,49,26,61,0,0,0,2,24.4
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckin.java,0,0,0,330,293,66,361,0,0,0,105
proposal/mutant/src/java/common/org/apache/ant/common/antlib/TaskContainer.java,0,0,0,72,72,0,0,0,0,0,14.4
src/main/org/apache/tools/ant/taskdefs/optional/junit/TestListenerWrapper.java,0,0,0,0,0,0,0,67,4,13,8.4
proposal/myrmidon/src/java/org/apache/ant/convert/ConverterRegistry.java,0,28,28,0,0,0,0,0,0,0,5.6
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklabel.java,0,0,0,0,440,136,0,0,0,78,65.4
proposal/myrmidon/src/java/org/apache/myrmidon/framework/AbstractContainerTask.java,0,0,158,158,0,0,0,0,0,0,31.6
src/main/org/apache/tools/ant/taskdefs/AbstractJarSignerTask.java,0,0,0,0,0,379,33,19,21,122,57.4
proposal/mutant/src/main/org/apache/ant/core/model/BuildElement.java,0,0,157,157,0,0,0,0,0,0,31.4
src/main/org/apache/tools/ant/taskdefs/condition/Matches.java,0,0,0,0,0,128,0,17,0,2,14.7
src/main/org/apache/tools/ant/types/Parameterizable.java,0,0,0,63,11,61,0,2,0,4,14.1
src/main/org/apache/tools/ant/filters/BaseFilterReader.java,0,0,0,237,50,69,0,0,1,6,36.3
src/main/org/apache/tools/zip/ZipShort.java,0,0,138,6,7,114,24,17,18,17,34.1
src/tutorial/tasks-filesets-properties/04-lists/src/Find.java,0,0,0,0,0,0,0,0,0,96,9.6
src/main/org/apache/tools/ant/DemuxOutputStream.java,0,0,151,146,126,65,0,3,11,22,52.4
src/tests/junit/org/apache/tools/ant/types/AssertionsTest.java,0,0,0,0,0,102,0,2,227,244,57.5
src/tests/antunit/taskdefs/optional/junit/src/ExampleTest.java,0,0,0,0,0,7,16,0,0,2,2.5
src/main/org/apache/tools/ant/helper/ProjectHelper2.java,0,0,0,0,1069,296,489,177,43,253,232.7
src/antidote/org/apache/tools/ant/gui/acs/ACSTargetElementBeanInfo.java,0,147,147,0,0,0,0,0,0,0,29.4
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCHECKOUT.java,0,0,264,73,213,63,0,0,0,4,61.7
src/main/org/apache/tools/ant/taskdefs/optional/junit/SummaryJUnitResultFormatter.java,137,13,36,14,35,92,4,2,61,38,43.2
src/main/org/apache/tools/ant/taskdefs/optional/ssh/SSHBase.java,0,0,0,0,211,114,11,4,102,98,54
src/main/org/apache/tools/ant/taskdefs/XmlProperty.java,0,0,0,266,550,265,169,10,12,126,139.8
src/main/org/apache/tools/ant/taskdefs/condition/Socket.java,0,0,0,101,36,61,0,0,10,15,22.3
src/main/org/apache/tools/ant/taskdefs/optional/unix/Chgrp.java,0,0,0,0,123,63,0,4,0,10,20
src/tests/junit/org/apache/tools/ant/taskdefs/condition/AntVersionTest.java,0,0,0,0,0,43,0,0,29,4,7.6
src/main/org/apache/tools/mail/ErrorInQuitException.java,0,0,0,76,9,62,0,2,0,6,15.5
src/etc/testcases/taskdefs/fixcrlf/input/Junk1.java,0,0,12,0,0,0,0,0,12,0,2.4
src/main/org/apache/tools/ant/DynamicElementNS.java,0,0,0,0,0,37,0,0,0,2,3.9
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessageBySftp.java,0,0,0,0,0,243,38,0,100,135,51.6
src/tests/junit/org/apache/tools/ant/taskdefs/TypedefTest.java,0,0,0,0,0,87,0,0,87,87,26.1
src/main/org/apache/tools/ant/util/regexp/RegexpFactory.java,0,0,0,131,33,85,48,0,2,12,31.1
src/testcases/org/apache/tools/ant/DummyTaskOk.java,0,0,0,67,2,67,0,0,0,0,13.6
src/testcases/org/apache/tools/ant/taskdefs/FixCrLfTest.java,0,0,190,29,34,243,0,0,0,0,49.6
src/main/org/apache/tools/ant/types/FileSet.java,279,17,36,248,16,114,2,2,0,29,74.3
src/main/org/apache/tools/ant/filters/StripLineBreaks.java,0,0,0,191,28,72,0,0,1,8,30
proposal/mutant/src/main/org/apache/ant/component/thread/Sequential.java,0,0,78,78,0,0,0,0,0,0,15.6
proposal/myrmidon/src/java/org/apache/ant/tasks/core/Property.java,0,181,181,0,0,0,0,0,0,0,36.2
src/tests/junit/org/apache/tools/ant/taskdefs/AntlibTest.java,0,0,0,0,0,94,0,0,50,23,16.7
src/antidote/org/apache/tools/ant/gui/event/ErrorEvent.java,0,134,134,0,0,0,0,0,0,0,26.8
proposal/mutant/src/main/org/apache/ant/component/thread/Parallel.java,0,0,78,78,0,0,0,0,0,0,15.6
proposal/mutant/src/main/org/apache/ant/component/core/AntAspectHandler.java,0,0,75,75,0,0,0,0,0,0,15
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJTask.java,0,0,0,106,18,120,0,0,0,0,24.4
src/main/org/apache/tools/ant/util/ScriptRunnerBase.java,0,0,0,0,0,307,76,8,13,117,52.1
src/testcases/org/apache/tools/ant/taskdefs/MultiMapTest.java,0,0,0,0,114,114,0,0,0,0,22.8
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSCP.java,0,0,0,143,67,63,0,0,0,4,27.7
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/ArrayEnumeration.java,0,0,0,111,0,1,110,0,0,0,22.2
src/main/org/apache/tools/ant/taskdefs/launcher/WinNTCommandLauncher.java,0,0,0,0,0,0,0,61,19,2,8.2
src/testcases/org/apache/tools/ant/types/selectors/BaseSelectorTest.java,0,0,0,255,78,327,0,0,0,0,66
proposal/mutant/src/java/antcore/org/apache/ant/antcore/execution/Reflector.java,0,0,0,486,486,0,0,0,0,0,97.2
src/tests/junit/org/apache/tools/ant/TaskContainerTest.java,0,0,0,0,0,61,0,0,43,33,13.7
src/testcases/org/apache/tools/ant/taskdefs/dir2/A.java,0,0,0,76,2,76,0,0,0,0,15.4
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/BaseTestElement.java,0,0,0,118,0,1,117,0,0,0,23.6
src/main/org/apache/tools/ant/types/resources/SizeLimitCollection.java,0,0,0,0,0,0,71,0,0,13,8.4
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/formatter/FilterStackFormatter.java,0,0,0,169,0,1,168,0,0,0,33.8
proposal/sandbox/junit/src/main/org/apache/tools/ant/taskdefs/optional/rjunit/formatter/SummaryFormatter.java,0,0,0,92,0,1,91,0,0,0,18.4
src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibDisplayTask.java,0,0,0,165,80,61,0,0,1,54,36.1
src/main/org/apache/tools/ant/filters/SortFilter.java,0,0,0,0,0,0,362,105,4,63,53.4
proposal/embed/src/java/org/apache/tools/ant/taskdefs/optional/JexlProperties.java,0,0,0,0,114,1,113,0,0,0,22.8
proposal/mutant/src/java/antcore/org/apache/ant/antcore/antlib/AntLibDefinition.java,0,0,0,115,115,0,0,0,0,0,23
src/main/org/apache/tools/ant/taskdefs/optional/extension/LibFileSet.java,0,0,0,165,47,65,0,0,2,11,29
proposal/sandbox/httptasks/src/main/org/apache/tools/ant/taskdefs/optional/http/ContentGuesser.java,0,0,0,100,0,1,99,0,0,0,20
src/main/org/apache/tools/ant/taskdefs/Execute.java,546,196,111,509,546,596,81,703,22,134,344.4
proposal/antfarm/tasks/org/apache/tools/ant/tasks/JavacLoader.java,0,31,0,31,0,0,0,0,0,0,6.2
src/main/org/apache/tools/ant/taskdefs/WhichResource.java,0,0,0,0,215,85,81,0,25,13,41.9
proposal/mutant/src/java/antlibs/ant1compat/org/apache/tools/ant/input/InputRequest.java,0,0,0,71,71,0,0,0,0,0,14.2
src/main/org/apache/tools/ant/filters/TabsToSpaces.java,0,0,0,193,21,71,3,2,1,10,30.1
src/main/org/apache/tools/ant/taskdefs/ManifestTask.java,0,0,0,226,69,83,97,8,2,64,54.9
src/main/org/apache/tools/ant/taskdefs/optional/metamata/MParse.java,189,328,0,76,208,313,0,0,0,0,111.4
src/main/org/apache/tools/ant/BuildListener.java,0,2,0,85,16,62,4,0,2,2,17.3
src/main/org/apache/tools/ant/types/optional/image/Ellipse.java,0,0,0,0,110,81,0,5,3,18,21.7
src/tests/junit/org/apache/tools/ant/taskdefs/optional/junit/XMLResultAggregatorTest.java,0,0,0,0,0,0,0,86,179,189,45.4
proposal/mutant/src/java/antcore/org/apache/ant/antcore/xml/XMLParseException.java,0,0,0,130,130,0,0,0,0,0,26
src/main/org/apache/tools/ant/filters/ClassConstants.java,0,0,0,194,21,93,2,8,1,50,36.9
src/testcases/org/apache/tools/ant/types/selectors/TypeSelectorTest.java,0,0,0,0,139,139,0,0,0,0,27.8
src/main/org/apache/tools/ant/taskdefs/optional/jsp/compilers/JspCompilerAdapter.java,0,0,0,100,6,64,0,2,2,4,17.8
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMkattr.java,0,0,0,0,0,425,0,0,2,73,50
src/etc/testcases/taskdefs/fixcrlf/input/Junk8.java,0,0,12,0,0,0,0,0,12,0,2.4
src/main/org/apache/tools/ant/taskdefs/rmic/KaffeRmic.java,0,0,100,25,16,145,0,0,2,36,32.4
src/antidote/org/apache/tools/ant/gui/command/NewProjectCmd.java,0,92,92,0,0,0,0,0,0,0,18.4
src/antidote/org/apache/tools/ant/gui/event/AntBuildEvent.java,0,129,129,0,0,0,0,0,0,0,25.8
src/main/org/apache/tools/ant/types/selectors/modifiedselector/EqualComparator.java,0,0,0,0,97,67,0,2,0,2,16.8
proposal/myrmidon/src/java/org/apache/myrmidon/libs/core/StringToIntegerConverter.java,0,0,37,37,0,0,0,0,0,0,7.4
src/testcases/org/example/tasks/TaskdefTestSimpleTask.java,0,0,0,81,2,81,0,0,0,0,16.4
src/main/org/apache/tools/ant/taskdefs/TempFile.java,0,0,0,164,129,89,34,0,1,12,42.9
proposal/myrmidon/src/java/org/apache/ant/launcher/AntLoader.java,0,97,97,0,0,0,0,0,0,0,19.4
src/main/org/apache/tools/ant/types/selectors/modifiedselector/ModifiedSelector.java,0,0,0,0,653,753,53,50,28,267,180.4
