Class,3.0.1,3.0.2,3.1.2,3.1.3,4,4.0.1,4.0.2,4.1,4.1.1,average
cayenne-commitlog/src/main/java/org/apache/cayenne/commitlog/model/MutableToManyRelationshipChange.java,0,0,0,0,69,0,0,0,2,7.888888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/conn/ConnectionEventLoggingDelegate.java,0,0,37,0,0,0,0,0,0,4.111111111
framework/cayenne-modeler/src/main/java/org/apache/cayenne/pref/CayennePreferenceService.java,0,0,192,0,0,0,0,0,0,21.33333333
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/AggregateConditionNode.java,0,0,0,0,98,0,0,5,2,11.66666667
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/conf/AnnotationProcessor.java,0,0,42,0,0,0,0,0,0,4.666666667
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/CreateDbEntityUndoableEdit.java,0,0,60,0,0,0,0,0,2,6.888888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/qualified/auto/_Qualified1.java,0,0,0,0,51,0,0,90,0,15.66666667
framework/cayenne-tools/src/main/java/org/apache/cayenne/tools/NamePatternMatcher.java,0,0,153,0,294,0,0,0,0,49.66666667
cayenne-rop-server/src/main/java/org/apache/cayenne/CayenneContextQueryAction.java,0,0,0,0,0,0,0,186,2,20.88888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/locking/SoftTest.java,0,0,0,0,30,0,0,0,0,3.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/map/Embeddable.java,0,0,13,0,180,0,0,0,0,21.44444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/inheritance_vertical/IvRoot.java,0,0,0,0,25,0,0,0,2,3
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/trans/OrderingTranslator.java,0,0,0,0,122,0,0,0,0,13.55555556
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/MockPersistenceProvider.java,0,0,55,0,0,0,0,0,0,6.111111111
cayenne-server/src/test/java/org/apache/cayenne/testdo/compound/CompoundFkTestEntity.java,0,0,0,0,28,0,0,0,2,3.333333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/return_types/ReturnTypesMap1.java,0,0,0,0,25,0,0,0,2,3
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/bridge/JpaIndirectQuery.java,0,0,84,0,0,0,0,0,0,9.333333333
cayenne-server/src/main/java/org/apache/cayenne/reflect/SimpleAttributeProperty.java,0,0,0,0,76,0,0,0,2,8.666666667
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/ImportDataMapAction.java,0,0,140,0,97,0,0,13,2,28
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/reflect/PropertyUtils.java,0,0,6,0,393,0,0,0,0,44.33333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/quotemap/auto/_QuoteAdress.java,0,0,0,0,46,0,0,89,0,15
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/LogConsole.java,0,0,364,0,66,0,0,28,2,51.11111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLGreaterOrEqual.java,0,0,0,0,42,0,0,0,0,4.666666667
tutorials/tutorial/src/main/java/org/apache/cayenne/tutorial/Main.java,0,0,14,8,166,0,0,3,2,21.44444444
build-tools/cayenne-test-utilities/src/main/java/org/apache/cayenne/test/jdbc/WhereBuilder.java,0,0,64,0,0,0,0,0,2,7.333333333
cayenne-server/src/main/java/org/apache/cayenne/access/translator/batch/DeleteBatchTranslator.java,0,0,0,0,116,0,0,0,2,13.11111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/JUndoableCayenneTextPane.java,0,0,49,0,3,0,0,0,2,6
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/CayenneContextSQLTemplateTest.java,0,0,46,0,54,0,0,0,0,11.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/unit/di/server/ServerCaseDataContextProvider.java,0,0,35,0,35,0,0,0,0,7.777777778
cayenne-server/src/main/java/org/apache/cayenne/access/DbArcId.java,0,0,0,0,94,0,0,0,2,10.66666667
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/JComboBoxUndoListener.java,0,0,53,0,0,0,0,0,0,5.888888889
framework/cayenne-di-unpublished/src/main/java/org/apache/cayenne/di/spi/DefaultScopeProvider.java,0,0,74,0,74,0,0,0,0,16.44444444
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/merge/token/db/SetNotNullToDb.java,0,0,0,0,54,0,0,0,2,6.222222222
cayenne-server/src/test/java/org/apache/cayenne/unit/DB2UnitDbAdapter.java,0,0,0,0,76,0,0,0,2,8.666666667
cayenne-ant/src/test/java/org/apache/cayenne/tools/DbGeneratorTaskTest.java,0,0,0,0,75,0,0,0,2,8.555555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/query/MockQueryMetadata.java,0,0,30,0,108,0,0,0,0,15.33333333
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/LinkDataMapAction.java,0,0,0,0,90,0,0,0,2,10.22222222
maven-plugins/cayenne-maven-plugin/src/test/java/org/apache/cayenne/tools/DbImporterMojoConfigurationTest.java,0,0,0,0,119,0,0,21,2,15.77777778
cayenne-server/src/test/java/org/apache/cayenne/testdo/uuid/UuidPkEntity.java,0,0,0,0,25,0,0,0,2,3
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/ExitAction.java,0,0,66,0,5,0,0,0,2,8.111111111
cayenne-crypto/src/test/java/org/apache/cayenne/crypto/db/Table2.java,0,0,0,0,27,0,0,0,2,3.222222222
cayenne-server/src/main/java/org/apache/cayenne/access/util/IteratedSelectObserver.java,0,0,0,0,75,0,0,1,2,8.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLDescending.java,0,0,0,0,36,0,0,0,0,4
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/ValidateAction.java,0,0,85,0,0,0,0,0,0,9.444444444
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DeleteRulesTest.java,0,0,71,0,397,0,0,0,0,52
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/combo/ComboBoxCellEditor.java,0,0,119,0,0,0,0,0,0,13.22222222
build-tools/cayenne-regression-profiler/src/main/java/org/apache/cayenne/profile/servlet/ProfileFilter.java,0,0,50,0,0,0,0,0,0,5.555555556
cayenne-ant/src/main/java/org/apache/cayenne/tools/CayenneGeneratorTask.java,0,0,0,0,304,0,0,202,2,56.44444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/ingres/IngresSelectTranslator.java,0,0,39,0,39,0,0,0,0,8.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/ashwood/AshwoodEntitySorterTest.java,0,0,91,0,91,0,0,0,0,20.22222222
cayenne-crypto/src/test/java/org/apache/cayenne/crypto/transformer/value/DoubleConverterTest.java,0,0,0,0,61,0,0,0,2,7
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/util/EqualsBuilder.java,0,0,0,0,592,0,0,0,0,65.77777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/dbimport/ColorTreeRenderer.java,0,0,0,0,0,0,0,159,2,17.88888889
cayenne-server/src/main/java/org/apache/cayenne/reflect/FaultFactory.java,0,0,0,0,37,0,0,0,2,4.333333333
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/pref/DataSourceCreator.java,0,0,163,0,0,0,0,0,0,18.11111111
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/CallbackMethodListener.java,0,0,43,0,0,0,0,0,0,4.777777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/Comparators.java,0,0,197,0,0,0,0,81,2,31.11111111
cayenne-gradle-plugin/src/main/java/org/apache/cayenne/tools/BaseCayenneTask.java,0,0,0,0,75,0,0,0,6,9
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/merge/AbstractToDbToken.java,0,0,7,0,143,0,0,0,0,16.66666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/query/MockQueryRouter.java,0,0,0,0,53,0,0,0,0,5.888888889
cayenne-server/src/test/java/org/apache/cayenne/access/DataContextPerformQueryAPIIT.java,0,0,0,0,234,0,0,0,2,26.22222222
cayenne-server/src/test/java/org/apache/cayenne/testdo/generated/GeneratedF2.java,0,0,0,0,25,0,0,0,2,3
cayenne-server/src/test/java/org/apache/cayenne/tx/TransactionIsolationIT.java,0,0,0,0,0,0,0,137,2,15.44444444
cayenne-server/src/main/java/org/apache/cayenne/access/Transaction.java,0,0,0,0,56,0,0,56,0,12.44444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/deleterules/DeleteCascade.java,0,0,0,0,28,0,0,0,2,3.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/jdbc/SQLTemplateProcessor.java,0,0,0,0,172,0,0,0,0,19.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextObjectIdQueryTest.java,0,0,49,0,123,0,0,0,0,19.11111111
cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ParserUtil.java,0,0,0,0,58,0,0,58,0,12.88888889
cayenne-server/src/test/java/org/apache/cayenne/map/MockSQLAction.java,0,0,0,0,39,0,0,0,2,4.555555556
cayenne-server/src/main/java/org/apache/cayenne/access/ToManySet.java,0,0,0,0,0,0,72,16,2,10
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/ObjectId.java,0,0,0,0,390,0,0,0,0,43.33333333
framework/cayenne-jpa-unpublished/src/test/java/org/apache/cayenne/jpa/entity/MockMappedSuperclass1.java,0,0,79,0,0,0,0,0,0,8.777777778
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/map/JpaTable.java,0,0,127,0,0,0,0,0,0,14.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextQueryCachingTest.java,0,0,117,0,256,0,0,0,0,41.44444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/DataContextGraphAction.java,0,0,64,0,0,0,0,0,0,7.111111111
cayenne-server/src/main/java/org/apache/cayenne/query/Ordering.java,0,0,0,0,471,0,0,113,2,65.11111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/util/WebApplicationResourceLocator.java,0,0,130,0,0,0,0,0,0,14.44444444
cayenne-server/src/main/java/org/apache/cayenne/configuration/XMLDataMapLoader.java,0,0,0,0,57,0,0,57,0,12.66666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/db2/DB2Sniffer.java,0,0,13,0,48,0,0,0,0,6.777777778
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/map/JpaCascade.java,0,0,88,0,0,0,0,0,0,9.777777778
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/merge/token/model/DropRelationshipToModel.java,0,0,0,0,52,0,0,0,2,6
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/xml/XMLMappingDescriptor.java,0,0,20,0,263,0,0,0,0,31.44444444
cayenne-server/src/main/java/org/apache/cayenne/dba/ingres/IngresActionBuilder.java,0,0,0,0,39,0,0,0,2,4.555555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/auto/_SubPainting.java,0,0,24,0,24,0,0,0,0,5.333333333
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/map/QueryLoader.java,0,0,22,0,186,0,0,0,0,23.11111111
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLUpdateValue.java,0,0,0,0,36,0,0,0,2,4.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/wocompat/EOObjAttribute.java,0,0,58,0,0,0,0,0,0,6.444444444
cayenne-server/src/test/java/org/apache/cayenne/testdo/relationships_delete_rules/auto/_DeleteRuleTest3.java,0,0,0,0,30,0,0,59,0,9.888888889
cayenne-crypto/src/test/java/org/apache/cayenne/crypto/Runtime_AES128_IT.java,0,0,0,0,159,0,100,0,2,29
cayenne-server/src/test/java/org/apache/cayenne/map/EntityIT.java,0,0,0,0,224,0,0,0,2,25.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/event/SnapshotEventTest.java,0,0,24,0,52,0,0,0,0,8.444444444
cayenne-protostuff/src/test/java/org/apache/cayenne/remote/service/ProtostuffLocalConnectionProvider.java,0,0,0,0,40,0,0,0,2,4.666666667
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/IdMapToManyTarget.java,0,0,0,0,28,0,0,0,0,3.111111111
cayenne-lifecycle/src/test/java/org/apache/cayenne/lifecycle/db/auto/_E3.java,0,0,0,0,35,0,0,0,0,3.888888889
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/WelcomeScreen.java,0,0,312,0,0,0,0,0,0,34.66666667
eventbridges/cayenne-jms/src/main/java/org/apache/cayenne/event/JMSServerModuleProvider.java,0,0,0,0,50,0,0,50,0,11.11111111
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/MockDataNode.java,0,0,19,0,199,0,0,0,0,24.22222222
cayenne-server/src/test/java/org/apache/cayenne/CayenneDataObjectValidationIT.java,0,0,0,0,130,0,0,0,2,14.66666667
framework/cayenne-lifecycle/src/test/java/org/apache/cayenne/lifecycle/db/auto/_Auditable1.java,0,0,40,0,40,0,0,0,0,8.888888889
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/undo/CreateEmbAttributeUndoableEdit.java,0,0,61,0,0,0,0,0,0,6.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/auto/_MeaningfulFK.java,0,0,37,0,35,0,0,0,0,8
cayenne-server/src/test/java/org/apache/cayenne/map/MockObjRelationship.java,0,0,0,0,51,0,0,0,2,5.888888889
cayenne-server/src/test/java/org/apache/cayenne/testdo/numeric_types/BigIntegerEntity.java,0,0,0,0,27,0,0,0,2,3.222222222
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/dbimport/AddSchemaAction.java,0,0,0,0,0,0,0,67,2,7.666666667
cayenne-dbsync/src/main/java/org/apache/cayenne/dbsync/reverse/dbimport/DbImportModule.java,0,0,0,0,46,0,0,16,2,7.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/ASTNegate.java,0,0,0,0,131,0,0,0,0,14.55555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/auto/_Bag.java,0,0,56,0,56,0,0,0,0,12.44444444
framework/cayenne-jpa-unpublished/src/main/java/org/apache/cayenne/jpa/map/JpaOneToOne.java,0,0,152,0,0,0,0,0,0,16.88888889
cayenne-server/src/main/java/org/apache/cayenne/rop/ROPSerializationService.java,0,0,0,0,39,0,0,39,0,8.666666667
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/DataDomainInsertBucket.java,0,7,3,0,202,0,0,0,0,23.55555556
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/MultipleObjectsAction.java,0,0,32,0,0,0,0,0,0,3.555555556
cayenne-crypto/src/test/java/org/apache/cayenne/crypto/transformer/value/LocalDateConverterTest.java,0,0,0,0,0,0,0,41,2,4.777777778
framework/cayenne-modeler/src/main/java/org/apache/cayenne/swing/control/FileChooser.java,0,0,223,0,0,0,0,0,0,24.77777778
cayenne-cgen/src/main/java/org/apache/cayenne/gen/ClientClassGenerationAction.java,0,0,0,0,102,9,0,51,2,18.22222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/MockDataRowStore.java,0,0,5,0,60,0,0,0,0,7.222222222
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/SQLTemplateTabbedView.java,0,0,109,0,0,0,0,0,0,12.11111111
cayenne-dbsync/src/test/java/org/apache/cayenne/dbsync/unit/DbSyncCaseModule.java,0,0,0,0,38,0,0,0,2,4.444444444
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/validator/QueryErrorMsg.java,0,0,51,0,4,0,0,0,2,6.333333333
cayenne-server/src/test/java/org/apache/cayenne/exp/parser/ASTEqualTest.java,0,0,0,0,122,0,0,0,2,13.77777778
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/merge/MergerTokenSelectorController.java,0,0,0,0,254,0,0,75,2,36.77777778
cayenne-server/src/main/java/org/apache/cayenne/access/types/UUIDValueType.java,0,0,0,0,59,0,0,0,2,6.777777778
cayenne-server/src/main/java/org/apache/cayenne/ejbql/parser/EJBQLIdentificationVariable.java,0,0,0,0,36,0,0,0,2,4.222222222
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/access/types/BigDecimalType.java,0,0,23,0,59,0,0,0,0,9.111111111
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/dba/oracle/Oracle8SQLTemplateAction.java,0,0,8,0,103,0,0,0,0,12.33333333
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/event/CallbackMethodDisplayEvent.java,0,0,50,0,0,0,0,0,0,5.555555556
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/ClientServerChannelTest.java,0,0,213,0,269,0,0,0,0,53.55555556
cayenne-server/src/main/java/org/apache/cayenne/dba/oracle/Oracle8LOBBatchAction.java,0,0,0,0,263,0,0,3,2,29.77777778
itests/pojo/src/test/java/org/apache/cayenne/itest/pojo/ManyToOneObjectTest.java,0,0,101,0,0,0,0,0,0,11.22222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/reflect/ClassDescriptorInheritanceInContextTest.java,0,0,126,0,0,0,0,0,0,14
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/xml/SerializableEntity.java,0,0,14,0,117,0,0,0,0,14.55555556
cayenne-server/src/test/java/org/apache/cayenne/testdo/testmap/SubPainting.java,0,0,0,0,24,0,0,0,2,2.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/auto/_BitTestEntity.java,0,0,22,0,22,0,0,0,0,4.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/testmap/CompoundPaintingLongNames.java,0,0,25,0,25,0,0,0,0,5.555555556
cayenne-cgen/src/main/java/org/apache/cayenne/gen/ClientEntityArtifact.java,0,0,0,0,45,0,0,0,2,5.222222222
cayenne-server/src/test/java/org/apache/cayenne/MockBaseContext.java,0,0,0,0,124,0,0,0,2,14
cayenne-server/src/main/java/org/apache/cayenne/reflect/UnresolvablePathException.java,0,0,0,0,48,0,0,0,2,5.555555556
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/pref/_DBGeneratorDefaults.java,0,0,58,0,0,0,0,0,0,6.444444444
framework/cayenne-jdk1.5-unpublished/src/test/resources/wotests/Main.java,0,0,19,0,0,0,0,0,0,2.111111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/editor/cgen/domain/CgenTabController.java,0,0,0,0,0,0,0,119,2,13.44444444
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/wocompat/EOModelHelper.java,0,0,470,0,0,0,0,0,0,52.22222222
cayenne-server/src/test/java/org/apache/cayenne/event/MockEventManager.java,0,0,0,0,92,0,0,0,2,10.44444444
cayenne-server/src/test/java/org/apache/cayenne/map/DbJoinTest.java,0,0,0,0,54,0,0,0,2,6.222222222
framework/cayenne-di-unpublished/src/test/java/org/apache/cayenne/di/mock/MockInterface4.java,0,0,24,0,24,0,0,0,0,5.333333333
cayenne-server/src/test/java/org/apache/cayenne/testdo/lob/ClobTestRelation.java,0,0,0,0,25,0,0,0,2,3
cayenne-server/src/test/java/org/apache/cayenne/testdo/oneway/auto/_OnewayTable4.java,0,0,0,0,18,0,0,52,0,7.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextEJBQLInheritanceTest.java,0,0,47,0,107,0,0,0,0,17.11111111
cayenne-server/src/test/java/org/apache/cayenne/configuration/server/ServerRuntimeBuilderTest.java,0,0,0,0,123,0,0,10,2,15
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/CayenneContextInheritanceTest.java,0,0,134,0,151,0,0,0,0,31.66666667
cayenne-server/src/test/java/org/apache/cayenne/datasource/ManagedPoolingDataSourceTest.java,0,0,0,0,97,0,0,0,2,11
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/util/state/EmbeddableAttributeDisplayEventType.java,0,0,0,0,98,0,0,0,2,11.11111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/db/gen/DBGeneratorOptions.java,0,0,0,0,332,0,0,0,2,37.11111111
cayenne-client/src/test/java/org/apache/cayenne/query/ObjectIdQueryTest.java,0,0,0,0,42,0,0,0,2,4.888888889
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/DataChannelSyncFilterChain.java,0,0,26,0,26,0,0,0,0,5.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/relationship/auto/_ToManyFkDep.java,0,0,59,0,55,0,0,0,0,12.66666667
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/pref/DataSourcePreferences.java,0,0,271,0,0,0,0,0,0,30.11111111
cayenne-server/src/main/java/org/apache/cayenne/configuration/EmptyConfigurationNodeVisitor.java,0,0,0,0,0,0,0,108,2,12.22222222
cayenne-server/src/test/java/org/apache/cayenne/query/QueryWithCompoundJoinIT.java,0,0,0,0,97,0,0,0,2,11
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/testdo/inherit/BaseEntity.java,0,0,0,0,25,0,0,0,0,2.777777778
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/merge/CreateTableToModelTest.java,0,0,25,0,105,0,0,0,0,14.44444444
cayenne-server/src/main/java/org/apache/cayenne/access/translator/select/DataObjectMatchTranslator.java,0,0,0,0,152,0,0,0,2,17.11111111
modeler/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/dialog/UnsavedChangesDialog.java,0,0,81,0,26,0,0,0,2,12.11111111
cayenne-server/src/test/java/org/apache/cayenne/access/jdbc/BatchActionIT.java,0,0,0,0,85,0,0,0,2,9.666666667
framework/cayenne-modeler/src/main/java/org/apache/cayenne/modeler/action/GenerateCodeAction.java,0,0,62,0,0,0,0,0,0,6.888888889
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/access/DataContextSharedCacheEmpiricTest.java,0,0,68,0,159,0,0,0,0,25.22222222
framework/cayenne-jdk1.5-unpublished/src/test/java/org/apache/cayenne/query/PrefetchTreeNodeTest.java,0,0,30,0,173,0,0,0,0,22.55555556
framework/cayenne-jdk1.5-unpublished/src/main/java/org/apache/cayenne/exp/parser/ParseException.java,0,0,0,0,218,0,0,0,0,24.22222222
