Class,cassandra-0.4.0-final,cassandra-0.5.0,cassandra-0.6.0,cassandra-0.7.0,cassandra-0.8.0,cassandra-1.0.0,cassandra-1.1.0,cassandra-1.2.0,cassandra-2.0.0,cassandra-2.1.0,cassandra-2.2.0,cassandra-3.0.0,cassandra-3.1,cassandra-3.2,cassandra-3.3,cassandra-3.4,cassandra-3.5,cassandra-3.6,cassandra-3.7,cassandra-3.8,cassandra-4.0.0,cassandra-4.0.5,,average
src/java/org/apache/cassandra/io/ChecksumManager.java,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21.59090909
test/unit/org/apache/cassandra/db/RemoveColumnTest.java,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.681818182
src/java/org/apache/cassandra/cli/CliCompleter.java,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.045454545
circle.yml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,,0.181818182
src/java/org/apache/cassandra/hadoop/streaming/AvroOutputReader.java,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.545454545
test/unit/org/apache/cassandra/SchemaLoader.java,0,0,0,4,18,0,298,6,153,4,3,0,0,0,0,0,0,0,0,0,42,0,,24
test/unit/org/apache/cassandra/db/OneCompactionTest.java,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.545454545
src/java/org/apache/cassandra/locator/GossipingPropertyFileSnitch.java,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.136363636
test/unit/org/apache/cassandra/db/RangeTombstoneListTest.java,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,,8.090909091
src/java/org/apache/cassandra/db/RowMutation.java,697,17,9,23,59,43,83,118,91,0,0,0,0,0,0,0,0,0,0,0,0,0,,51.81818182
drivers/java/src/org/apache/cassandra/cql/jdbc/CassandraDatabaseMetaData.java,0,0,0,0,0,922,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,42.45454545
src/java/org/apache/cassandra/locator/Ec2Snitch.java,0,0,0,0,0,0,21,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.454545455
test/system/test_cql.py,0,0,0,0,364,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,35.72727273
src/java/org/apache/cassandra/db/marshal/UTF8Type.java,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.545454545
test_conf.iml,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.681818182
test/resources/functions/wipe_cassandra.sh,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.227272727
src/java/org/apache/cassandra/config/Schema.java,0,0,0,0,0,0,20,55,25,4,0,0,0,0,0,0,0,0,0,0,0,9,,5.136363636
src/java/org/apache/cassandra/net/MessagingService.java,1560,55,46,14,121,9,96,65,59,55,0,30,0,0,0,0,0,0,0,0,86,0,,99.81818182
src/java/org/apache/cassandra/concurrent/RejectedExecutionHandler.java,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.181818182
src/java/org/apache/cassandra/db/BatchlogManager.java,0,0,0,0,0,0,0,8,4,25,0,0,0,0,0,0,0,0,0,0,0,0,,1.681818182
test/unit/org/apache/cassandra/cql3/ViewFilteringTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2859,0,,129.9545455
src/java/org/apache/cassandra/db/FileNameComparator.java,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.090909091
src/java/org/apache/cassandra/cli/CliCompiler.java,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
src/java/org/apache/cassandra/utils/FilterFactory.java,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.454545455
test/unit/org/apache/cassandra/net/MessagingServiceTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,,2.727272727
src/java/org/apache/cassandra/utils/IntervalTree/Interval.java,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.681818182
test/unit/org/apache/cassandra/db/marshal/BytesTypeTest.java,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.818181818
src/java/org/apache/cassandra/procedures/GroovyScriptRunner.java,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.181818182
src/java/org/apache/cassandra/db/commitlog/CommitLog.java,0,0,6,389,137,20,263,256,0,11,22,8,0,0,0,0,0,0,0,0,15,0,,51.22727273
test/unit/org/apache/cassandra/db/KeyCollisionTest.java,0,0,0,0,0,0,212,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.863636364
src/java/org/apache/cassandra/concurrent/DebuggableThreadPoolExecutor.java,288,93,0,0,86,25,76,0,22,8,0,0,0,0,0,0,0,0,0,0,0,0,,27.18181818
src/java/org/apache/cassandra/locator/NetworkTopologyStrategy.java,0,0,0,4,31,0,19,138,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.863636364
src/java/org/apache/cassandra/db/compaction/CompactionTask.java,0,0,0,0,0,88,49,27,69,3,2,11,0,0,0,0,0,0,0,0,0,0,,11.31818182
src/java/org/apache/cassandra/net/Header.java,364,0,19,0,5,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20.54545455
test/unit/org/apache/cassandra/cache/CacheProviderTest.java,0,0,0,0,0,0,0,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.727272727
src/java/org/apache/cassandra/cache/IRowCacheEntry.java,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.090909091
src/java/org/apache/cassandra/locator/PendingRangeMaps.java,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,,9.5
test/long/org/apache/cassandra/db/MeteredFlusherTest.java,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.090909091
test/resources/UnsortedSuperCF.json,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.454545455
src/java/org/apache/cassandra/net/MessageSerializationTask.java,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.181818182
src/java/org/apache/cassandra/db/view/ViewUpdateGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,,7.409090909
bin/nodetool.bat,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.318181818
src/java/org/apache/cassandra/locator/RackInferringSnitch.java,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.727272727
src/java/org/apache/cassandra/utils/BloomFilterSerializer.java,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.454545455
src/java/org/apache/cassandra/db/FileStruct.java,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.454545455
src/java/org/apache/cassandra/tracing/TracingAppender.java,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.272727273
src/java/org/apache/cassandra/db/compaction/OperationType.java,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.090909091
debian/control,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,,0.727272727
src/java/org/apache/cassandra/concurrent/NamedThreadFactory.java,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.045454545
src/java/org/apache/cassandra/gms/ApplicationState.java,205,7,0,133,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,,16.86363636
test/unit/org/apache/cassandra/repair/consistent/LocalSessionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,0.227272727
src/java/org/apache/cassandra/locator/RackAwareStrategy.java,290,68,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19.04545455
src/java/org/apache/cassandra/db/PeriodicFlushManager.java,140,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.863636364
src/java/org/apache/cassandra/db/compaction/CompactionInterruptedException.java,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5
test/conf/cassandra.yaml,0,0,0,8,84,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,4.227272727
src/java/org/apache/cassandra/io/sstable/SSTableTxnWriter.java,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,0.272727273
test/unit/org/apache/cassandra/db/DefsTest.java,0,0,0,435,1093,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,76.86363636
src/java/org/apache/cassandra/db/RowIteratorFactory.java,0,0,0,57,84,17,29,38,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.77272727
src/java/org/apache/cassandra/utils/CLibrary.java,0,0,0,0,0,0,116,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.227272727
src/java/org/apache/cassandra/service/ReadCallback.java,0,0,0,0,174,9,29,27,2,0,0,0,0,0,0,0,0,0,0,0,0,2,,11.04545455
interface/thrift/gen-java/org/apache/cassandra/thrift/SchemaDisagreementException.java,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.727272727
src/java/org/apache/cassandra/utils/DefaultInteger.java,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.272727273
src/java/org/apache/cassandra/db/marshal/AbstractCompositeType.java,0,0,0,0,0,0,32,0,0,63,0,0,0,0,0,0,0,0,0,0,0,6,,4.590909091
test/unit/org/apache/cassandra/dht/PartitionerTestCase.java,0,62,0,0,0,0,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.727272727
src/java/org/apache/cassandra/gms/VersionedValue.java,0,0,0,15,0,0,30,20,30,0,0,0,0,0,0,0,0,0,0,0,11,0,,4.818181818
src/java/org/apache/cassandra/io/FastBufferedOutputStream.java,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14.72727273
src/java/org/apache/cassandra/cql3/Tuples.java,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,,0.909090909
src/java/org/apache/cassandra/io/sstable/SSTableSimpleWriter.java,0,0,0,0,0,0,23,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.136363636
src/java/org/apache/cassandra/db/MinorCompactionManager.java,397,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.90909091
test/unit/org/apache/cassandra/db/KeyCacheTest.java,0,0,0,0,69,0,9,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,,6.045454545
test/unit/org/apache/cassandra/service/StorageServiceTest.java,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.545454545
src/java/org/apache/cassandra/gms/IFailureNotification.java,62,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.909090909
interface/gen-java/org/apache/cassandra/service/SlicePredicate.java,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.227272727
test/data/legacy-commitlog/2.2-lz4-bitrot/hash.txt,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,,0.545454545
src/java/org/apache/cassandra/db/DefinitionsUpdateVerbHandler.java,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
pylib/cqlshlib/test/run_cqlsh.py,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,,0.136363636
src/java/org/apache/cassandra/db/FileStructComparator.java,60,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.136363636
contrib/pig/test/test_storage.pig,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.181818182
src/java/org/apache/cassandra/db/marshal/LexicalUUIDType.java,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
test/unit/org/apache/cassandra/db/RemoveColumnFamilyTest.java,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5
src/java/org/apache/cassandra/io/sstable/SSTableIdentityIterator.java,0,0,0,0,40,6,162,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.68181818
src/java/org/apache/cassandra/locator/RackUnawareStrategy.java,165,64,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10.90909091
src/java/org/apache/cassandra/db/NativeExpiringCell.java,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
test/unit/org/apache/cassandra/utils/CoalescingStrategiesTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,,1.818181818
src/java/org/apache/cassandra/db/compaction/LeveledManifest.java,0,0,0,0,0,214,36,106,97,0,2,0,0,0,34,0,0,0,0,0,0,0,,22.22727273
interface/thrift/gen-java/org/apache/cassandra/thrift/Deletion.java,0,0,84,21,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.590909091
src/java/org/apache/cassandra/hadoop/AbstractColumnFamilyOutputFormat.java,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,,0.363636364
src/java/org/apache/cassandra/utils/progress/jmx/JMXBroadcastExecutor.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,,0.272727273
test/unit/org/apache/cassandra/service/ResponseResolverTest.java,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,,13.90909091
src/java/org/apache/cassandra/db/filter/QueryFilter.java,109,12,0,3,28,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.227272727
bin/json2sstable.bat,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.636363636
drivers/java/src/org/apache/cassandra/cql/jdbc/InvalidUrlException.java,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.863636364
test/unit/org/apache/cassandra/repair/consistent/CoordinatorSessionsTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,,0.227272727
test/distributed/org/apache/cassandra/distributed/api/QueryResult.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,,6.318181818
src/java/org/apache/cassandra/db/compaction/writers/MajorLeveledCompactionWriter.java,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,,0.772727273
src/java/org/apache/cassandra/io/util/MappedFileDataInput.java,0,0,53,35,14,11,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,,6.681818182
src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutorMBean.java,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.590909091
src/java/org/apache/cassandra/net/io/StreamContextManager.java,664,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30.27272727
src/java/org/apache/cassandra/io/util/ByteBufferOutputStream.java,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.136363636
src/java/org/apache/cassandra/concurrent/TracingAwareExecutorService.java,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.5
interface/thrift/gen-java/org/apache/cassandra/thrift/ConsistencyLevel.java,0,0,25,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.318181818
test/unit/org/apache/cassandra/index/internal/CassandraIndexTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,,1.181818182
test/unit/org/apache/cassandra/security/SSLFactoryTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,,2.363636364
test/distributed/org/apache/cassandra/distributed/shared/NodeToolResultWithOutput.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,,2.272727273
src/java/org/apache/cassandra/db/compaction/SizeTieredCompactionStrategy.java,0,0,0,0,0,14,2,64,165,6,0,12,0,0,0,0,0,0,0,0,0,0,,11.95454545
src/java/org/apache/cassandra/cql3/statements/SchemaAlteringStatement.java,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.136363636
src/java/org/apache/cassandra/db/marshal/TimestampType.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,,0.090909091
NEWS.txt,0,2,0,18,22,31,53,6,5,0,0,3,0,8,8,0,0,0,0,0,45,19,,10
src/java/org/apache/cassandra/tools/ThreadListBuilder.java,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.545454545
src/java/org/apache/cassandra/dht/LocalPartitioner.java,0,0,0,19,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.181818182
test/conf/logback-jmh.xml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,,4.590909091
src/java/org/apache/cassandra/db/columniterator/SSTableSliceIterator.java,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
src/java/org/apache/cassandra/cql3/PropertyDefinitions.java,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.454545455
debian/cassandra-sysctl.conf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.045454545
src/java/org/apache/cassandra/db/compaction/writers/MaxSSTableSizeWriter.java,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,,0.863636364
test/distributed/org/apache/cassandra/distributed/test/MessageFiltersTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.090909091
src/java/org/apache/cassandra/service/DatacenterQuorumResponseHandler.java,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.545454545
src/java/org/apache/cassandra/cache/ConcurrentLinkedHashCache.java,0,0,0,0,0,0,1,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.181818182
src/java/org/apache/cassandra/net/UdpConnection.java,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15.27272727
src/java/org/apache/cassandra/io/util/BufferedSegmentedFile.java,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
lib/licenses/jamm-0.2.1.txt,0,0,0,0,202,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.36363636
src/java/org/apache/cassandra/db/columniterator/SSTableNamesIterator.java,0,0,0,0,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.454545455
src/java/org/apache/cassandra/utils/LegacyBloomFilterSerializer.java,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.727272727
interface/thrift/gen-java/org/apache/cassandra/thrift/UnavailableException.java,0,0,11,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.181818182
src/java/org/apache/cassandra/hadoop/ColumnFamilyOutputFormat.java,0,0,0,125,0,0,4,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,,6.590909091
test/unit/org/apache/cassandra/io/util/BufferedRandomAccessFileTest.java,0,0,0,0,193,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,,10.5
test/unit/org/apache/cassandra/service/StorageServiceClientTest.java,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
.circleci/config.yml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,,3.954545455
src/java/org/apache/cassandra/service/CacheServiceMBean.java,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.727272727
src/java/org/apache/cassandra/db/marshal/ListType.java,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,,1.5
src/java/org/apache/cassandra/io/util/MmappedSegmentedFile.java,0,0,0,0,0,4,0,27,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,1.5
src/java/org/apache/cassandra/thrift/THsHaDisruptorServer.java,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,,0.727272727
src/java/org/apache/cassandra/dht/BootstrapMetadata.java,214,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9.954545455
src/java/org/apache/cassandra/net/MessagingConfig.java,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.727272727
src/java/org/apache/cassandra/cache/KeyCacheKey.java,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.636363636
src/java/org/apache/cassandra/cache/ConcurrentLinkedHashCacheProvider.java,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.181818182
src/java/org/apache/cassandra/db/RowPosition.java,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.045454545
src/java/org/apache/cassandra/db/columniterator/IColumnIterator.java,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.818181818
src/java/org/apache/cassandra/cql3/statements/CreateKeyspaceStatement.java,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.136363636
contrib/javautils/src/test/java/org/apache/cassandra/contrib/utils/service/CassandraServiceTest.java,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.818181818
src/java/org/apache/cassandra/dht/BootstrapSourceTarget.java,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.454545455
interface/thrift/gen-java/org/apache/cassandra/thrift/KsDef.java,0,0,0,571,115,40,173,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,,44.5
src/resources/org/apache/cassandra/cli/CliHelp.yaml,0,0,0,0,18,60,102,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,8.318181818
drivers/java/src/org/apache/cassandra/cql/jdbc/CassandraResultSet.java,0,0,0,0,103,45,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.40909091
test/unit/org/apache/cassandra/utils/FilterTest.java,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.272727273
src/java/org/apache/cassandra/net/IAsyncCallback.java,76,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.227272727
interface/thrift/gen-java/org/apache/cassandra/thrift/CqlResult.java,0,0,0,0,0,18,36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.090909091
test/data/corrupt-sstables/Keyspace1-Standard3-ja-1-Digest.sha1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.045454545
test/unit/org/apache/cassandra/CleanupHelper.java,0,1,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.590909091
test/unit/org/apache/cassandra/dht/BoundsTest.java,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.318181818
src/java/org/apache/cassandra/concurrent/JMXEnabledThreadPoolExecutor.java,0,0,0,0,9,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.954545455
src/java/org/apache/cassandra/service/SocketSessionManagementService.java,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.681818182
test/unit/org/apache/cassandra/utils/EncodedStreamsTest.java,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.227272727
interface/thrift/gen-java/org/apache/cassandra/thrift/ColumnPath.java,0,0,80,21,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5.318181818
src/java/org/apache/cassandra/io/sstable/SSTableLoader.java,0,0,0,0,0,0,56,25,21,0,0,0,0,0,0,0,0,0,0,0,0,5,,4.863636364
test/burn/org/apache/cassandra/transport/SimpleClientBurnTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,0.090909091
src/java/org/apache/cassandra/dht/Bounds.java,0,0,111,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7.090909091
src/java/org/apache/cassandra/tools/NodeTool.java,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,0.136363636
src/java/org/apache/cassandra/client/RingCache.java,214,0,0,24,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11.27272727
src/java/org/apache/cassandra/cql3/statements/SelectStatement.java,0,0,0,0,0,0,5,189,23,20,0,0,0,0,0,0,0,0,0,0,26,0,,11.95454545
test/unit/org/apache/cassandra/db/RemoveColumnFamilyWithFlush2Test.java,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5
src/java/org/apache/cassandra/dht/RangeStreamer.java,0,0,0,0,0,0,13,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.045454545
src/java/org/apache/cassandra/db/partitions/PurgeFunction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,,0.636363636
src/java/org/apache/cassandra/concurrent/IContinuable.java,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.363636364
src/java/org/apache/cassandra/utils/ICacheExpungeHook.java,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.818181818
src/java/org/apache/cassandra/gms/EndPointState.java,372,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.5
contrib/redhat/cassandra,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.136363636
test/unit/org/apache/cassandra/io/sstable/SSTableLoaderTest.java,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,,4.454545455
src/java/org/apache/cassandra/net/SelectorManager.java,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,18.40909091
test/distributed/org/apache/cassandra/distributed/api/LongTokenRange.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,,1.727272727
src/java/org/apache/cassandra/service/CacheService.java,0,0,0,0,0,0,0,55,22,0,2,0,0,0,0,0,0,0,0,0,0,0,,3.590909091
src/java/org/apache/cassandra/service/StreamManager.java,328,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15.09090909
